GLCM_pan;Mean_Green;Mean_Red;Mean_NIR;SD_pan;class
131.5011655;200.8888889;83.22222222;631.4814815000002;28.36142398;n
0.0;336.0;190.0;579.0;0.0;n
139.8922156;229.8571429;139.0;515.3809524000002;31.6096515;w
133.37913909999997;191.0263158;90.0;319.9736842;18.0968654;n
138.39226519999997;200.2352941;103.2941176;431.4117647;22.16531159;w
120.015625;857.5;710.5;928.0;28.04460732;n
122.132716;263.5901639;142.50819669999996;585.7868852000001;26.53739382;n
140.6026786;220.7142857;105.5714286;666.1428571;46.5153036;n
115.90015359999998;248.5609756;131.26829270000002;519.195122;24.76348562;n
135.47880869999997;212.2545455;92.12727273;478.2727273;30.45058862;n
108.5480769;211.1538462;96.38461538;659.4615385;21.76664839;n
118.3174084;247.6979167;111.09375;830.78125;22.78899807;n
124.724036;252.9046693;116.7937743;757.4571984;13.79738994;n
117.6875;187.68;82.4;332.4;48.23004872;n
133.9427083;298.0833333;167.75;370.0833333;64.23178514;n
119.0845182;208.2;94.175;424.975;24.96945321;n
117.1875;213.5833333;92.58333333;519.1666667;33.19094589;n
134.6224719;194.75;88.33928571;440.14285710000007;23.46202289;n
125.9451697;227.7916667;113.5625;476.0416667;16.21165347;n
124.1041667;228.6666667;114.3333333;344.3333333;39.92492956;n
115.0985577;245.8461538;109.3076923;615.6538462;33.32378808;n
130.2844828;212.637931;96.89655172;482.3965517;21.21029549;n
147.547619;187.75;88.25;561.5;8.150920193;n
128.0503145;211.25;99.25;588.25;27.45887835;n
111.609375;237.5;121.0;757.5;23.39571275;n
115.88837920000002;208.2439024;92.73170732;531.4390244;35.46747385;n
122.1213018;241.5283019;110.0943396;735.0471698;27.79822917;n
139.8374348;197.4404762;89.07142857;536.3333333;22.4698841;n
137.206422;204.1219512;103.9512195;513.9512195;23.72377227;w
123.5149343;221.7238095;103.7142857;736.4380952;27.49588961;n
135.5;225.028169;106.2535211;551.5070423;33.19952247;n
110.1822917;233.375;107.2916667;609.9166667000002;45.1677237;n
138.0486486;216.5142857;112.4;533.9428571000002;28.63740953;w
130.51181100000002;205.0;86.0;641.0;10.68804823;n
125.9242263;228.0847458;106.4576271;599.4576271000002;27.69007073;n
131.0414634;190.14423080000003;89.78846154;218.0865385;22.00273778;n
134.0295008;198.1927711;98.78313253;430.0;40.84520023;n
130.9933432;182.6162791;78.3372093;217.4302326;15.60437823;n
118.1389313;221.97560980000003;101.6341463;633.9634146000002;37.79183095;n
127.6062802;212.0;95.69230769;590.5769231;34.24338575;n
133.9360614;210.2244898;89.38775509999998;428.5918367;32.62128556;n
133.2241379;203.4713376;91.51592357;514.8726115000002;29.322682500000006;n
133.7062706;467.4736842;341.3157895;508.2631579;61.43365676;n
122.820323;248.3010753;120.1505376;688.1397849;22.91334523;n
135.328125;212.5;87.21153846;485.2692308;33.50688241;n
132.8229167;218.8333333;97.16666667;715.6666667000002;27.12727205;n
135.1635514;232.4814815;109.7037037;720.2222222;32.95967524;n
119.9717702;228.42631580000003;103.4473684;727.4315789;22.62987815;n
127.76373259999998;255.0526316;139.0947368;376.8421053;18.47572638;n
132.55655;220.1428571;99.7012987;679.6233766;27.59505872;n
117.8080569;238.2264151;101.2641509;643.8867925;29.55257909;n
123.8214286;875.7142857000001;727.5714286;943.0;41.8871175;n
138.8074074;211.7647059;87.82352941;428.4117647;23.91102307;n
123.8257191;218.29729730000003;99.83783784;650.7837837999998;24.95527043;n
108.9627907;231.8148148;107.4444444;713.4444444000002;21.90383021;n
119.773703;219.4571429;95.42857143;512.4428571000002;27.00393395;n
116.9835575;224.5;102.1904762;663.2380952000002;20.16014399;n
118.019802;310.7894737;207.1578947;424.7894737;21.11189028;n
148.1601563;193.0;83.0;376.5;20.48169915;n
130.4970238;258.7619048;183.5238095;325.5238095;36.79587624;n
134.5770887;229.739726;115.09589040000002;508.4657534;28.98129667;n
87.91071429;233.4285714;108.4285714;681.0;11.51042119;n
125.0636008;228.6875;113.40625;451.5625;25.1500963;n
117.4248088;271.4864865;170.75675680000003;379.5675676;24.11165287;n
114.4217172;234.08;125.68;392.44;22.73309482;n
132.04375;191.7;95.9;543.4;23.20430994;n
132.96315790000003;205.875;86.0;384.5;15.74007624;n
115.4884488;213.1578947;95.63157895;563.3684211;34.29729886;n
110.4375;204.0;87.59090909;509.6363636;28.00959104;n
123.8544936;213.2727273;100.5681818;645.2727272999998;34.31835491;n
128.8208778;177.9259259;71.07407407;296.05555560000005;12.15328482;n
127.5833333;216.3636364;92.90909091;578.4090909;28.28898247;n
130.0966325;206.3218391;94.45977011;395.5402299;48.21346816;n
87.140625;370.0;196.0;529.0;54.05726131;n
125.6875;232.6363636;104.5454545;700.7272727000002;15.13138056;n
130.01571270000002;194.4196429;83.63392857;522.7232143;45.91870798;n
136.3396226;223.9;102.55;691.0;34.48517798;n
121.5916084;199.2444444;87.88888889;449.4666667;21.2525554;n
119.7319277;182.2380952;74.28571429;301.6904762000001;22.94427836;n
131.84579440000002;184.9705882;91.42647059;307.3235294;15.18652768;w
122.7228916;189.4961832;79.50381679;446.0687023;33.5298355;n
130.14516129999998;188.7741935;89.93548387;414.9354839;36.446988;n
119.8112245;265.6122449;150.122449;440.91836730000006;32.38763294;n
143.2813688;178.88;78.8;361.7;13.43501396;n
110.6576577;190.2857143;78.5;417.0714286000001;28.79448643;n
135.58420269999996;212.1984127;92.61904762;640.6190475999998;31.72601452;n
131.41662920000002;215.4929577;103.2323944;157.20422539999996;14.04207693;n
127.7783133;222.5384615;106.38461540000002;648.0769231;32.66865094;n
127.0;179.4;82.6;245.88;13.4339272;w
120.5184382;262.3793103;120.1034483;914.7931034;38.86801962;n
87.4375;212.0;96.0;538.0;16.1322658;n
129.681883;197.6818182;120.6136364;420.0227273;18.9515885;w
115.6480687;243.4318182;128.2727273;535.3409091;20.84357324;n
133.38705190000002;226.8444444;116.4722222;432.1666667;34.913708;n
124.1782041;211.8396226;98.81446541;481.6698113;36.52649196;n
116.4265306;220.0869565;96.66304348;566.3152173999998;27.01266069;n
136.25520830000002;244.75;110.5833333;697.9166667000002;40.63542364;n
119.6692913;200.5;104.0;328.25;14.75211849;w
122.1675676;223.4666667;103.3809524;641.8428571000002;24.73227348;n
133.1561618;211.7313433;96.62686567;609.8208955;23.81760348;n
132.28;211.8181818;93.72727273;494.4545455;25.86263778;n
130.2620385;202.9044586;91.29936306;391.3694268;20.70000783;n
119.460686;237.8823529;110.3781513;690.5168067000002;26.42272851;n
111.3;199.7;88.9;612.6;23.33688068;n
136.35576919999997;221.1538462;117.0;672.1538462;16.63104675;w
118.9375;211.4;96.0;515.6;23.34202219;n
120.0884774;246.6885246;113.8032787;788.7540984;22.17242053;n
136.3555927;215.0;96.34210526;543.3684211;23.0284811;n
135.0244845;190.877551;104.5510204;270.6530612;14.32993157;w
127.2595061;240.25;118.51875;515.04375;30.83897126;n
126.97687859999998;242.2236842;113.4736842;602.1578947;21.81312281;n
116.94039740000002;201.1578947;88.31578947;639.0526316;13.905099800000002;n
130.8101695;255.3392857;143.58928569999995;482.9107143;20.72141965;n
145.625;208.0;86.625;458.25;23.33452378;n
122.5212528;201.3928571;95.53571429;485.89285710000007;20.63738805;n
137.1650485;205.76923080000003;91.96153846;375.0384615;25.82408055;n
113.9976798;214.8571429;135.78571430000002;452.5;11.77569921;w
154.1586826;291.8095238;178.1428571;374.4761905;17.24703793;n
124.3761277;196.7362637;85.32967033;531.6593406999998;21.99213832;n
123.3444444;208.2352941;92.35294118;474.7647059;39.02150946;n
129.1571177;182.2070175;78.01052632;342.6666667;27.50967909;n
140.80059519999998;210.6666667;89.61904762;398.952381;28.27521049;n
136.30120480000002;235.3809524;125.8571429;313.2857143;16.39077778;n
140.7157258;222.0645161;104.6129032;536.0645161;28.82199848;n
135.9584245;239.1478261;114.8;675.6695652000002;33.46906706;n
106.3557692;238.0769231;147.4615385;254.3846154;15.15755519;n
128.5909827;275.3663004;193.7912088;359.7326007;19.04443972;n
137.6881119;204.2222222;89.53333333;388.7777778;22.01555006;n
143.86197919999995;225.75;109.5833333;580.2083332999998;27.09807291;n
136.7662116;224.8918919;97.75675676;513.0810811000001;25.19394457;n
123.9761905;333.6190476000001;212.1428571;436.33333330000005;21.42888889;n
118.9104564;236.8990826;108.9724771;764.4311927;27.03422689;n
138.2625635;203.4054054;93.78378378;403.6666667;21.44280032;n
125.0428322;214.75;95.30555556;444.9027778;23.27459124;n
122.2983784;213.5517241;127.1206897;527.2586206999998;22.9267367;w
117.1157518;243.4190476;120.1333333;584.5428571;35.18049346;n
121.0375;377.3;289.1;386.0;14.84722196;n
117.2520548;257.0;118.4347826;929.0;8.041480363;n
131.6028422;203.3214286;95.46428571;435.6904762;24.32959097;n
121.2315113;613.6923077;672.4615385;968.2564103;64.56337956;n
108.5625;207.7272727;93.18181818;504.4545455;38.86913837;n
100.7912621;236.0;98.53846154;726.8461538;21.34140626;n
106.9429348;252.4782609;114.0869565;792.2608696000002;14.37573044;n
118.8636364;242.7878788;121.3939394;552.4545455;28.21171435;n
120.1422709;203.71739130000003;91.7826087;676.076087;27.93644894;n
125.9956317;254.3315508;131.3850267;587.3101604;19.0819464;n
138.6986301;199.1304348;87.47826087;458.9130435;8.872548518;n
127.3010417;202.5666667;112.23333329999998;390.6;19.31449513;n
133.4698732;222.5714286;106.0336134;645.7563025000002;27.44493817;n
100.21875;218.5;95.5;597.5;28.77885026;n
136.96428569999998;215.0;100.2857143;676.4285714;24.67420367;n
128.38486310000002;201.5897436;88.87179487;502.17948719999987;18.73044893;n
121.87708329999998;405.2666667;348.9333333;688.5333333;36.40666911;n
135.0592885;190.75;79.25;276.5;21.95227423;n
125.2984108;235.5825603;106.9777365;681.9128015;9.44109233;n
131.7421875;214.125;91.1875;600.25;22.59977876;n
120.8037383;188.037037;87.22222222;367.0740741;17.9152861;n
126.5002884;208.1605505;92.5412844;371.5825688;31.42989689;n
143.3618421;220.84210530000004;99.63157895;674.0;30.22345221;n
131.5759577;231.8210526;103.2842105;634.4;36.0698092;n
107.6302521;204.0666667;94.53333333;413.2;16.30460058;n
126.50508909999998;188.32;79.9;242.2;12.66908047;n
136.74254319999997;190.6875;81.85;338.6;19.53598843;n
111.0163043;236.7391304;117.3043478;706.173913;28.22934697;n
119.3036876;200.4827586;107.51724140000002;405.2068966;38.79186205;n
138.04861110000002;248.0;111.5555556;725.2222222;26.22881273;n
130.3920455;220.6060606;114.7575758;610.1212121;25.92990481;w
120.6277174;211.1304348;92.95652174;622.0;29.96879284;n
126.8651072;220.4161491;100.4285714;478.3664596;21.84837149;n
129.2154294;291.9767442;160.0465116;462.7906977;31.72038464;n
149.84042549999995;243.0;126.0;858.0;13.6961065;n
150.38068180000005;278.8181818;172.18181819999995;339.1818182;19.74088345;n
107.0041667;212.2666667;96.0;683.3333332999998;17.18448913;n
133.8143236;222.72631580000004;104.6421053;528.0105263;24.59652476;n
114.7840909;291.6363636000001;165.63636359999995;648.7272727000002;21.98684806;n
136.5516817;201.025974;88.38311688;514.2727273;27.3698957;n
133.6126374;183.3478261;81.13043478;285.6956522;16.46305367;n
117.5249781;233.9166667;112.9444444;707.9861111;21.19496777;n
140.5219436;218.0125;100.175;564.575;30.84319212;n
132.7208791;188.0116279;80.11627907;358.1511628;26.47719357;n
138.4637883;206.6666667;87.48888889;394.3111111;23.18294392;n
130.86327260000002;191.4063604;82.84452297;322.5689046;24.59657338;n
134.60294119999998;225.0294118;99.47058824;607.6176471;21.81609593;n
133.1147287;221.3580247;99.41975309;717.0864197999998;18.60481948;n
116.2506667;212.5957447;94.21276596;549.212766;41.76452128;n
126.4122137;260.76795580000004;141.28729280000005;442.359116;40.56933728;n
123.3888136;433.0967742;403.672043;686.3548387;24.61873689;n
123.8472222;227.1111111;110.5555556;526.5555555999998;33.82671893;n
148.19819819999995;196.9285714;78.0;270.42857139999995;14.10167163;n
138.5278592;196.4418605;85.06976744;371.5116279;16.50219187;n
111.2085714;210.8484848;91.31818182;562.8333332999998;29.88982294;n
127.5540685;243.8205128;127.1538462;549.6837607000001;30.56530954;n
117.5552347;212.8850575;93.3908046;623.3678161;20.16439242;n
121.1797753;180.4705882;86.76470588;292.3529412;11.667577;n
114.6721854;194.1578947;87.63157895;338.4210526;15.18856546;n
109.5389222;240.7142857;114.3333333;632.3809524000002;19.3471684;n
113.6458333;213.0;99.0;414.0;36.03432006;n
124.9606299;204.0;97.5;498.0;13.05696653;n
118.2934211;252.40625;115.8125;732.3229167000002;12.11919964;n
120.44505490000002;208.2185792;92.25136612;477.9016393;36.84480925;n
147.21875;224.125;100.375;603.0;24.02310086;n
143.3828452;220.4666667;100.9;685.9;19.69176365;n
121.1404806;211.1323529;93.01470588;535.8676471;18.01515606;n
122.5929566;201.9220779;89.14285714;392.3376623;24.16320234;n
124.7113095;225.3809524;101.952381;648.047619;29.95378148;n
130.2432432;203.1666667;88.38888889;522.6805555999998;28.07600671;n
114.1605114;221.4772727;96.93181818;735.3409091;18.52343836;n
132.9296875;195.0;84.0;290.5;7.696387139;n
111.8917749;227.0689655;105.5862069;602.3448276;20.10442418;n
116.9648438;222.6875;96.4375;498.6875;29.65471874;n
132.2701149;226.0909091;100.8181818;677.1818182;31.20844344;n
132.37809520000002;223.7878788;100.6515152;602.1818182;59.90491586;n
136.4417989;214.0416667;115.25;579.4166667000002;17.01041348;n
135.4228571;194.0227273;85.30681818;379.3977273;22.06817012;n
132.408377;232.1666667;124.8333333;353.8333333;18.00848565;n
133.7663745;227.3699634;105.5128205;658.6336996;35.94787105;n
136.13486840000002;219.0263158;105.9736842;568.5263158;46.75222009;n
125.9600355;254.8873239;147.2676056;418.0;19.64592347;n
131.2760417;192.75;98.41666667;431.83333330000005;20.13909962;w
110.4572368;231.0;100.0;517.8421053000002;14.78432201;n
131.7332521;264.8653846;155.5;404.1153846;28.23477099;n
127.4920906;178.79729730000003;72.67567568;215.3648649;11.20728234;n
120.962963;219.5555556;102.3703704;611.037037;18.72331205;n
133.1147132;171.6710526;70.5;218.2894737;13.56340272;n
124.5970149;349.5;223.0714286;421.952381;70.28323408;n
114.59196740000002;268.1944444;121.3611111;886.2037037;14.22167968;n
129.0888889;208.6451613;95.41935484;490.1935484;34.69723365;n
130.2861771;193.7586207;83.62068966;522.5344828;28.64820032;n
138.7614679;214.2195122;94.04878049;482.3414634;29.17146585;n
138.96519719999998;206.5925926;89.33333333;468.1851852;18.40558155;n
144.9553571;216.8571429;99.57142857;622.1428571;24.67058481;n
121.6978723;245.8151261;136.4621849;422.697479;14.48412391;n
108.5986842;240.7894737;116.7105263;612.1842105000002;27.70296543;n
127.09642859999998;239.5714286;109.4;718.7714286;20.81000544;n
128.8066915;183.8823529;96.17647059;369.5882353;16.43883494;w
132.186551;205.2413793;114.6551724;491.5172414;17.21266575;w
121.134542;239.7575758;124.2727273;549.5454545;24.42024274;n
140.703125;207.1111111;95.77777778;504.3055556;24.56805866;n
118.5360231;233.9545455;106.0;740.9545455;30.51178474;n
142.88888889999996;235.1142857;113.3428571;728.2571429;24.09149227;n
125.3937008;427.1875;409.5;704.90625;55.92904964;n
145.0728155;208.3076923;93.92307692;493.0769231;24.70943571;n
116.589372;219.5384615;90.46153846;559.3461538;20.47454763;n
136.9319853;174.64705880000002;75.79411765;268.23529410000003;13.46789082;n
111.0244565;238.9130435;108.6956522;777.6956522;21.19314366;n
131.8637874;196.9473684;82.84210526;304.1052632;14.03853028;n
126.6166966;315.34285710000006;144.9857143;260.3285714;35.38666877;n
96.57894737;249.1578947;111.2631579;763.8421053;20.50930469;n
136.94001409999998;219.1910112;107.7640449;496.3595506;34.94220524;n
94.93589744;208.0;93.4;526.2;23.44696142;n
135.11641630000003;201.5897436;88.09401709;422.3846154;34.32622073;n
115.8205282;221.3714286;146.2;497.6571429;15.18938644;w
115.8144654;246.15;110.5;804.55;17.32765131;n
136.32065219999998;216.826087;102.8695652;474.2173913;32.91852806;n
125.8869048;211.7142857;91.76190476;523.6190475999998;36.72796361;n
119.5970149;212.0714286;95.76190476;587.9047619;37.18453858;n
143.4194757;189.8235294;81.76470588;430.2941176;9.455413491;n
126.553816;183.5;76.25;112.5;12.57256282;n
121.1454796;231.4817518;113.9124088;460.3649635;26.10653918;n
128.6247712;187.440678;80.78934625;347.1041162;29.99797358;n
128.7823344;225.675;118.525;560.225;22.56821603;w
122.0250522;226.3666667;112.5666667;643.0333333;40.12198068;n
122.82287;237.8571429;111.8928571;615.7142857000001;17.33993856;n
126.5782665;252.9494949;136.969697;212.7070707;12.12836489;n
150.671875;240.75;122.25;519.25;20.01210571;n
116.980057;195.0454545;85.78787879;376.7272727;39.67243343;n
99.2721519;234.6;96.8;676.0;23.55100847;n
134.80952380000002;189.25;76.16666667;230.1111111;10.95825412;n
120.3219064;217.1333333;98.26666667;665.96;24.36135373;n
121.890625;253.4029126;148.0582524;427.7815534;19.06160049;n
132.10041840000002;237.7333333;110.73333329999998;611.1;26.84763594;n
148.4375;233.7058824;100.2352941;694.4117647;27.02837161;n
116.4196429;180.5714286;75.28571429;389.5714286000001;17.29574679;n
135.0664063;233.25;101.4375;699.625;17.03752751;n
110.207824;215.6153846;99.23076923;562.7307692;24.65300611;n
123.5956848;209.9552239;92.20895522;601.9701493;33.2405786;n
117.5606695;206.5333333;91.6;486.6666667;22.22970985;n
122.1999159;209.2608696;93.06688963;646.3244147;29.78572786;n
118.09375;200.0;95.5;518.0;22.0;n
121.1743421;211.21052630000003;96.55263158;391.3684211;19.47076792;n
135.5176849;297.0;203.6923077;316.6153846;70.49400215;n
120.2951807;190.0952381;82.04761905;325.4285713999999;13.22198403;n
144.9602273;226.0;101.0;611.0;21.4001622;n
120.1556196;221.2272727;104.5454545;741.2272727000002;16.64536518;n
139.53645830000002;212.25;92.83333333;392.0;29.30964953;n
142.10732980000003;207.625;91.54166667;510.83333330000005;17.50233119;n
113.7023121;218.3636364;99.36363636;627.4545455;30.94640128;n
130.53676470000002;240.0;149.94117649999995;179.1176471;18.83914793;n
125.0627907;206.8148148;91.77777778;526.1851852;24.23382891;n
130.92523359999998;224.5740741;126.4074074;567.9259258999998;14.93393086;w
130.5846354;223.9375;99.10416667;665.8958332999998;28.11156315;n
128.328125;202.15;85.5;442.2;38.43940036;n
121.1986947;197.4712644;118.0229885;351.5747126;15.52560013;w
123.7362924;280.2590674;132.77202069999998;826.0932642000001;19.90262477;n
120.5976563;205.4375;91.25;565.8125;15.87253918;n
136.4769231;233.3414634;114.8292683;430.53658539999986;14.70317055;n
138.9137931;219.3181818;98.90909091;496.0227273;18.05322423;n
147.32065219999996;234.6086957;107.6521739;768.6521739;28.57623373;n
97.93103448;198.1818182;89.90909091;453.0;30.87886222;n
134.0555556;208.5555556;91.44444444;492.88888889999987;22.10301359;n
136.234104;209.7272727;92.09090909;627.1363636;18.57645582;n
115.8761261;226.4642857;105.5357143;862.2857142999999;26.58743278;n
133.2045455;229.6363636;107.6363636;690.7272727000002;30.59114548;n
113.1875;184.8;74.6;383.7;24.97678923;n
127.32608700000002;177.4197531;77.82716049;276.44444439999995;21.62024149;n
132.67882120000002;259.1269841;170.34126980000005;519.9126984000002;23.55045831;n
124.221121;255.46739130000003;136.6141304;739.7336957;28.83657703;n
133.076659;194.5090909;83.50909091;394.1636364;40.89047657;n
138.16417909999998;230.6190476;103.1904762;662.6190475999998;35.33667036;n
131.7482219;193.4318182;85.93181818;398.5;24.6457861;n
142.11883410000004;249.8571429;143.25;418.9285714;15.18894603;n
148.7875;217.0;100.4;635.0;21.3316666;n
132.67882120000002;259.1269841;170.34126980000005;519.9126984000002;23.55045831;n
127.8012885;194.4746835;85.00949367;199.5886076;19.19589369;n
127.4038023;194.4457831;85.04819277;348.686747;17.53058833;n
90.61363636;227.5454545;101.8181818;525.7272727;17.31669046;n
