0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;class
-0.6413300000000001;-0.2458;-0.42973;-0.51263;-0.70415;-0.35577;0.7664;-0.009172;0.39497;-0.5053300000000001;-0.49848;-0.29103;-0.014375;-0.34211;-0.19027;0.40122;-0.15471;-0.6270600000000001;-1.1571;-1.2041;-0.68921;0.57184;0.8928;0.24381;1.1262;-0.26172;-0.65871;-0.12063;-0.25751;0.64681;0.021347;-0.34211;-0.020807;-0.22559;0.78062;0.67667;-0.21625;-0.19811;-0.18062;0.058755;-0.226;0.17804;0.09661;-0.43865;-1.801;-0.5454100000000001;-0.4149100000000001;-0.31289;1.2627;-0.37116;-1.1582;3
1.4066;0.68303;2.0177;-0.4668;-0.65958;4.4239;-1.1418;-0.009172;-0.43533;-0.7775;-0.7995800000000001;-0.2963;-0.37025;-0.093579;0.36172;-0.31891;-0.14182;0.99134;5.7034;1.5438;5.0096;0.020912;-0.022059;-0.4775;-0.4805;0.89385;4.9478;-0.052096;1.5955;-0.44033;0.40028;-0.093579;-0.092482;-0.22559;-0.42105;-0.35232;-0.10929;1.4237;-0.033804;0.70489;-0.10405;-0.16374;-0.11229;-0.57834;-2.4037;-0.11652;-0.55678;-0.4899;-0.45861;-0.4648600000000001;0.6039100000000001;3
-0.4608;-0.59702;-0.59905;-0.5534600000000001;-0.49504;0.25349;0.34194;-0.28157;0.11202;-0.36924;0.22315;-0.23297;0.1561;-1.7836;-0.023817;-0.2119;-0.14995;0.58673;-0.0013972;0.35305;-0.15958;0.020912;-0.08350199999999999;-0.18898;0.030766;0.18967;-0.1036;-0.072701;-0.13227;-0.44033;2.5475;-1.7836;0.12254;-0.22559;-0.42105;-0.35232;-0.18236;-0.033291;-0.15288;-0.26431;-0.19207;1.2034;0.30551;-0.57834;-0.40729;-0.5454100000000001;-0.55678;-0.4899;-0.40108;0.96746;0.10826;6
-0.046838;0.094134;-0.40589;0.15946;-0.050574;-0.28189000000000003;0.15525;0.39943;0.17858;-0.23316;-0.64623;-0.26728;-0.21051;0.6520199999999999;-0.20077;0.37545;-0.15879;-1.3958;-1.4547;-0.28811;-0.056897;-1.081;0.43583;-0.4775;-0.49713;-0.63764;-0.84205;-0.11823;-0.19624;-0.44033;-0.54705;0.6520199999999999;-0.092482;-0.22559;-0.020493;-0.09507;-0.37299;-0.56918;-0.32628;-0.26431;-0.37022;-0.16374;-0.11229;-0.5169199999999999;-0.49754;-0.40832;-0.4944;-0.43801;-0.034383;0.29054;-0.054165;6
-0.87161;-3.3112;2.3659;-0.78693;2.276;-0.67503;-1.7638;0.67183;-0.2098;-0.64141;-0.7752100000000001;-0.24089;-0.28532;0.40349;-0.024512;-0.14647000000000002;-0.14723;-1.3014;0.15006;-2.1582;-0.3676;0.75548;-0.25231;0.48425;-0.3195;-0.6203;0.094346;-0.15600999999999998;-0.20622;-0.44033;-0.23127;0.40349;-0.092482;0.18591;-0.020493;-0.09507;-0.1167;-0.056837;-0.060392;0.16644;-0.1189;-0.16374;-0.11229;-0.5202899999999999;-2.2884;1.8836;-0.49783;-0.41635;1.8444;-0.4648600000000001;-1.7153;1
-0.32655;0.83152;-0.36373;-0.29227;-0.48986;-0.19541;0.5128;-0.41777;-0.10692;-0.64141;-0.76303;-0.35436;-0.26512;0.60231;-0.16905;-0.13234;-0.13655;0.58673;-0.41709;0.51334;-0.62337;1.4901;1.0376;0.96512;0.5221100000000001;0.18967;0.1351;-0.1004;-0.18643;-0.3415;-0.54705;0.60231;-0.092482;-0.22559;-0.42105;-0.35232;-0.037274;0.012858;-0.028023000000000003;-0.26431;-0.031944;-0.16374;-0.11229;0.4316;0.99018;-0.29297;0.4689100000000001;0.78986;0.24329;-0.4197;-0.11674;2
-0.30143000000000003;0.38606;-0.023526;-0.34713;-0.5432;-0.35013;0.6208;-0.28157;-0.009663;-0.64141;-0.6832199999999999;-0.33588;-0.21857;-0.19299;-0.13445;-0.004075;-0.14669;0.58673;-0.12795;0.35305;0.20875;0.020912;-0.027556;-0.4775;-0.37444;0.18967;0.078829;-0.098619;-0.059983;-0.3415;0.46343;-0.19299;-0.092482;-0.22559;-0.42105;-0.35232;-0.13788;0.16449;-0.10085;-0.26431;-0.13268;-0.16374;-0.11229;-0.57834;-0.48185;-0.44896;-0.55678;-0.4899;-0.78459;-0.4648600000000001;0.93219;6
-1.0994;0.14449;-0.97716;-1.0583;-1.2347;-0.6351399999999999;1.3483;2.3062;5.3106;-0.7775;-0.8695799999999999;0.5375300000000001;3.5479;0.75143;3.3147;-0.78079;-0.1585;-1.7734;-2.3615;-0.28811;-0.31186;0.020912;0.13232;-0.4775;-0.47114;-0.85569;-1.5514;-0.11823;-0.23956;-0.44033;-0.67335;0.75143;-0.092482;-0.22559;-0.42105;-0.35232;-0.39205;-0.60497;-0.36906;-0.26431;-0.38718;-0.16374;-0.11229;-0.57834;0.54179;-0.5454100000000001;-0.55678;-0.4899;-0.78459;-0.25931;0.8693799999999999;1
0.5622199999999999;0.13408;0.36943;0.80853;0.61705;-0.63143;-0.30289;0.67183;-0.077902;0.1751;-0.52808;-0.027155;-0.14995999999999998;0.75143;-0.056201;-0.51126;-0.15233;0.58673;0.43962;0.7804800000000001;0.73924;0.020912;-0.2127;-0.4775;-0.26889;0.18967;0.17535;-0.096884;0.17887999999999998;-0.44033;-0.67335;0.75143;0.40925;-0.22559;-0.020493;-0.09507;-0.055277;0.79833;-0.0060579;-0.26431;-0.062696;0.17804;0.44478;-0.067493;0.15245999999999998;0.024639;-0.057178;0.12147;-0.2069;-0.40141;0.33103;6
2.0094;0.83152;-0.51883;2.181;1.9153;0.14717;-1.7638;-0.82637;-0.70995;-0.5053300000000001;0.12805;-0.37547;-0.40045;-2.2807;-0.15402000000000002;-1.3824;-0.0073592;0.58673;0.41921;-0.28811;-0.47803;1.1228;1.0674;1.6864;1.3898;1.2459;0.72643;0.18124;0.21784;5.5883;-0.67335;-2.2807;-0.092482;-0.22559;-0.42105;-0.35232;0.8353700000000001;0.45834;0.27833;-0.26431;0.8418399999999999;-0.16374;-0.11229;2.4111;0.99018;-0.5454100000000001;2.4793;3.2982;2.2579;-0.4648600000000001;-2.1318;4
1.2308;0.83152;-0.053546;0.7898;0.56239;1.1749;-0.96032;-0.55397;-0.49712;-0.09707;1.6741;-0.33852;-0.064141;-1.1374;-0.15886;-1.0806;0.10622;0.58673;0.8396299999999999;0.7804800000000001;0.1192;0.020912;-0.047201;-0.065329;-0.39477;0.25871;0.1421;-0.092538;-0.19894;0.053826;1.4108;-1.1374;-0.092482;-0.22559;-0.42105;-0.35232;0.31009000000000003;0.5421600000000001;0.21243;-0.26431;0.31587;-0.16374;-0.11229;-0.25024;0.99018;-0.5454100000000001;-0.22356;-0.07413600000000001;-0.4506600000000001;-0.4648600000000001;0.5959;5
-0.73551;-1.1669;2.7381;-0.99882;-0.78977;0.26916;0.59838;1.7614;1.9603;-0.5053300000000001;-0.45378;0.38976;1.4451;0.30407;3.8505;-1.4338;-0.15821;-1.679;-2.3453;-0.28811;-0.39205;-0.5300199999999999;-1.6585;-0.4775;-0.47078;-0.8931;-1.5973;-0.11823;-0.27392;-0.44033;-0.10496;0.30407;-0.092482;2.2434;0.38006;0.54805;-0.39629;-0.60309;-0.34825;0.5972;-0.39567;-0.16374;-0.11229;-0.34598;-0.5541;3.4576;-0.53822;-0.4866;-0.42587;0.55965;0.25785;1
-0.38912;0.42015;-0.74266;-0.2764;-0.39122;-0.62873;0.59432;-0.009172;-0.19915;0.039015;-0.3724;-0.11159;-0.19324;0.6520199999999999;-0.06380599999999999;-1.6026;-0.15813;-1.8408;-1.4054;-0.28811;-0.44862;-1.6319;-0.91191;-0.4775;-0.4723;-0.89594;-1.1576;-0.11823;-0.28854;-0.44033;-0.54705;0.6520199999999999;-0.092482;-0.22559;-0.22077;-0.22369;-0.41747;-0.65583;-0.37137;-0.26431;-0.41369;-0.16374;-0.11229;0.023786;0.67565;-0.42275;0.007089;-0.4899;-0.14676;-0.16887;0.1994;3
-0.98542;-2.4437;-0.98411;-0.92249;-1.1027;-0.40623;1.1412;0.39943;2.1469;-0.64141;-0.7942899999999999;-0.28047;0.37215;0.75143;0.16412000000000002;0.98561;-0.15578;0.58673;-0.034046;-0.28811;-0.5949800000000001;1.4901;0.49657;0.48425;-0.089029;0.27351;0.072377;-0.1082;-0.29575;-0.44033;-0.67335;0.75143;-0.092482;-0.22559;-0.42105;-0.35232;-0.26391;0.24831;-0.2049;-0.26431;-0.25887;-0.16374;-0.11229;-0.57834;-1.6689;-0.5454100000000001;-0.55678;-0.4899;-0.78459;-0.4648600000000001;0.93219;3
-0.92465;0.1644;-0.8222700000000001;-0.90388;-0.74475;-0.58268;0.89128;0.12703;-0.049863;-0.09707;-0.16710999999999998;-0.11951;-0.13738;0.75143;-0.18865;-0.30124;-0.15577;-0.47533;-0.16644;-0.28811;-0.39185;-1.2384;-0.30182;-0.4775;-0.13283;-0.70309;-0.40018;-0.11823;-0.26187;-0.44033;-0.67335;0.75143;0.12254;-0.22559;-0.42105;-0.35232;-0.17282999999999998;-0.098276;-0.11819;-0.26431;-0.17085999999999998;-0.16374;0.09661;-0.35819;-0.18057;-0.39026;-0.39204;-0.28435;0.0055201;-0.11511;0.029617;6
1.7645;0.8089;2.4363;2.344;2.0826;-0.8199700000000001;-1.5348;0.12703;-0.63047;-0.23316;1.3536;-0.16701;-0.18215;0.75143;-0.2353;-0.63808;-0.1583;-1.1834;0.5031100000000001;-0.28811;-0.34397;-0.34638;-0.48376;-0.4775;-0.6382;-0.72315;-0.24564;-0.11823;-0.28757;-0.44033;-0.67335;0.75143;0.050869;-0.22559;-0.42105;-0.35232;-0.35181;-0.5371600000000001;-0.30547;-0.26431;-0.35113;0.17804;0.026975;1.8296;0.99018;2.657;1.8804;-0.47953;1.6578;-0.4374;-1.5358;6
-0.44591;-1.2516;-0.71241;-0.46942;-0.29346;0.25969000000000003;0.15992;0.39943;0.16624;-0.23316;0.055616999999999986;-0.16437000000000002;-0.038754;0.70172;-0.15131;0.027739;-0.15703;-0.82935;-0.66862;-0.28811;-0.54599;-0.7136600000000001;-0.5210600000000001;-0.4775;-0.35604;-0.51451;-0.56858;-0.11823;-0.26647;-0.44033;-0.6102;0.70172;0.19422;0.18591;-0.22077;-0.22369;-0.21095;-0.20941;-0.19334;0.058755;-0.21434;-0.16374;0.37515;-0.090595;-0.93896;-0.18725;-0.12534;-0.19084;0.35235;0.27392;-0.43855;6
1.2308;0.83152;-0.51883;1.2535;1.0133;0.14717;-0.96032;-0.55397;-0.55033;-0.23316;1.3207;-0.35963;-0.22169;-1.2368;-0.19408;1.4205;-0.14697000000000002;0.58673;1.0326;-0.28811;0.56306;0.020912;-0.5230199999999999;-0.23706;-0.5846100000000001;0.18967;0.11213;-0.094232;-0.16088;-0.44033;1.8528;-1.2368;-0.092482;-0.22559;-0.42105;-0.35232;-0.27344;-0.40719;-0.21761;0.058755;-0.26842;-0.16374;-0.11229;-0.50717;0.99018;-0.4501;-0.55678;-0.4899;-0.78459;-0.22614;0.85924;3
0.0733;0.4583;0.42431;0.037778;-0.16891;-0.21393;0.23411;-0.28157;-0.12322;-0.64141;-0.70321;-0.33588;-0.26231;0.10525;-0.15579;0.27288;-0.15057;0.58673;0.24682;0.35305;0.24574;0.020912;-0.10074;-0.4775;-0.41095;0.29027;0.27834000000000003;-0.096837;-0.06448200000000001;-0.44033;0.14766;0.10525;-0.092482;-0.22559;-0.42105;-0.35232;-0.17495;0.016625;-0.13438;0.058755;-0.1698;-0.16374;-0.11229;-0.5574399999999999;-0.52875;0.2104;-0.53555;-0.46341;-0.29524;-0.4648600000000001;0.43938;6
1.2308;0.83152;-0.51883;1.2535;1.0133;0.14717;-0.96032;-0.55397;-0.55033;0.8555299999999999;2.0917;0.036174;0.23884;-1.5848;-0.16782;0.51388;-0.1372;0.58673;2.4544;-0.28811;0.8617;0.020912;-1.4343;-1.1988;-1.0634;0.18967;-0.40324;-0.16785999999999998;-0.41233;-0.44033;2.2949;-1.5848;-0.092482;-0.22559;-0.42105;-0.35232;-0.24167;-0.26874000000000003;-0.18293;0.70489;-0.2366;-0.16374;-0.11229;-0.57834;0.99018;-0.5454100000000001;-0.55678;-0.4899;-0.78459;-0.4648600000000001;0.93219;2
2.0094;0.83152;-0.5462;2.4265;2.154;-0.39693;-1.7638;-0.82637;-0.70995;-0.5053300000000001;-0.051246000000000014;-0.37547;-0.37568;-1.2865;-0.22824;-1.2663;-0.08544299999999999;0.58673;0.41921;-0.28811;-0.47803;0.57184;0.73992;0.60446;1.1165;0.18967;0.3214;-0.068317;-0.018974;1.9316;0.40028;-1.2865;-0.092482;-0.22559;0.78062;0.41943;0.6563899999999999;0.29917;0.34769;-0.26431;0.65627;-0.16374;-0.11229;2.4111;0.99018;-0.50465;2.4793;2.4573;2.2579;-0.4648600000000001;-2.1318;4
0.45211;0.83152;0.8770100000000001;0.7898;0.56239;3.2304;-1.7638;-0.41777;-0.071453;-0.36924;1.3207;-0.21186;0.5297;-2.3801;-0.27393;-1.4015;0.19603;-1.5374;-1.5879;-2.6925;-1.3525;0.46166;-0.48008;0.6765899999999999;0.32828;-0.64046;-1.255;-0.15323;-0.51812;2.0304;1.7265;-2.3801;-0.092482;-0.22559;2.5831;2.2202;0.62145;0.2728;0.40318;-0.26431;0.61173;-0.16374;-0.11229;2.4111;0.99018;-0.5454100000000001;2.4793;3.1323;2.2579;-0.4648600000000001;-2.1318;1
-0.72351;-0.77053;-0.5097;-0.66509;-0.8524;-0.23572;0.85154;0.39943;0.3876;-0.36924;-0.67323;-0.26728;-0.15373;0.75143;-0.1686;0.73592;-0.15918;-1.1126;-0.73831;-0.28811;-0.059798;-0.8605799999999999;-0.012584;-0.4775;-0.48876;-0.6184;-0.5040899999999999;-0.11823;-0.18302;-0.44033;-0.67335;0.75143;-0.092482;-0.22559;-0.020493;-0.09507;-0.40052;-0.6106199999999999;-0.36096;-0.26431;-0.39779;-0.16374;-0.11229;-0.5259;0.03752;-0.33473;-0.50352;-0.42345;-0.73122;0.41464;0.6096699999999999;1
-0.010879;0.4583;0.32371;-0.16276;-0.36392;0.0082827;0.32098000000000004;-0.41777;-0.18075;-0.36924;-0.45472;-0.33325;-0.25314000000000003;-0.043873;-0.17085999999999998;0.8449399999999999;-0.15437;0.58673;0.43838;0.51334;0.34218000000000004;0.020912;-0.14706;-0.76602;-0.29757;0.32008000000000003;0.32708000000000004;-0.1009;-0.071839;-0.44033;0.33712;-0.043873;-0.092482;0.18591;-0.42105;-0.35232;-0.22578;-0.14725;-0.19334;-0.26431;-0.2207;-0.16374;-0.11229;-0.57834;-0.11568;-0.3655;-0.55678;-0.4899;-0.75041;-0.4648600000000001;0.8977700000000001;6
-0.72722;-0.75497;-0.47817;-0.65096;-0.83867;-0.3218;0.8729600000000001;0.39943;0.39141;-0.23316;-0.66761;-0.26728;-0.14920999999999998;0.75143;-0.16847;0.7239899999999999;-0.15918;-1.1126;-0.75338;-0.28811;-0.052480999999999986;0.020912;0.006652600000000001;-0.4775;-0.4631;-0.44524;-0.4895;-0.11823;-0.17518;-0.44033;-0.67335;0.75143;-0.092482;-0.22559;-0.020493;-0.09507;-0.40264;-0.61439;-0.36212;-0.26431;-0.39991;-0.16374;-0.11229;-0.52635;-0.013219;-0.37137;-0.50398;-0.42402;-0.73168;0.14543;0.6924;5
-0.8576600000000001;-1.3569;2.7381;-1.0598;-0.96515;0.43827;0.68853;0.12703;0.72329;-0.5053300000000001;-1.088;-0.28047;0.1056;0.30407;3.132;-1.1169;-0.15825;-0.82935;-1.6177;-0.28811;-0.38347;-1.081;-0.49181;-0.4775;-0.4925;-0.48097;-0.9818;-0.11823;-0.2783;-0.3415;-0.16812;0.30407;-0.092482;0.18591;-0.42105;-0.35232;-0.36769;-0.51456;-0.31935;2.1049;-0.36598;0.34893;-0.11229;-0.5453899999999999;-0.74683;3.4576;-0.55678;-0.4899;-0.55461;0.60882;0.37247;6
-0.47565;0.43977;-0.5089199999999999;-0.35476;-0.43549;-0.61817;0.62963;-0.28157;-0.22995;2.3525;1.2359;1.3608;0.40439;0.6520199999999999;-0.11527;0.5899399999999999;-0.15723;0.58673;0.38576;0.99422;0.091696;0.020912;0.014107;-0.30438000000000004;0.16984000000000002;0.18967;0.24529;-0.088506;0.12799000000000002;-0.24267;-0.67335;0.6520199999999999;0.050869;-0.22559;-0.22077;-0.22369;-0.26708000000000004;-0.26309;-0.22339;-0.26431;-0.26524000000000003;-0.16374;0.026975;-0.57834;-0.0031423;-0.3176;-0.55678;-0.4899;-0.56197;-0.30183000000000004;0.65818;6
-0.55557;0.42536;-0.5462;-0.43776;-0.52523;-0.63875;0.71763;-0.28157;-0.19665;2.3525;0.9956;1.3608;0.26593;0.75143;-0.17757;0.26722;-0.15753;0.58673;0.13826;-0.28811;-0.24699;-1.4776;-1.1308;-0.4775;-0.5210100000000001;-0.91991;-0.80534;-0.11823;-0.27317;-0.44033;-0.67335;0.75143;0.050869;-0.22559;-0.42105;-0.35232;-0.26814;-0.31018;-0.22686;-0.26431;-0.26524000000000003;-0.16374;0.026975;-0.43072;0.34074;-0.19947;-0.40686;-0.3496;-0.37141;-0.27919;0.45935;6
0.97122;0.83152;0.25664000000000003;0.17147;-0.0389;1.8601;-0.69248;-0.55397;-0.42617;-0.09707;1.5327;-0.2963;0.10149;-1.1871;-0.08315800000000001;-1.2863;0.30972;0.58673;1.7086;-0.28811;0.25073;0.65054;-0.22402;0.34686;-0.1812;0.18967;0.23998000000000005;-0.098263;-0.1659;-0.3415;1.7265;-1.1871;-0.092482;0.18591;0.38006;0.41943;0.37575;1.0093;0.45058;-0.26431;0.37738;-0.16374;-0.11229;-0.49009;0.99018;-0.5454100000000001;-0.46716;-0.37808;-0.6947800000000001;-0.4648600000000001;0.84175;1
-0.46396;0.62844;-0.21776;-0.57416;-0.76398;-0.15511;0.74126;-0.28157;-0.14657;-0.36924;0.012299;-0.30422;-0.086242;0.75143;-0.14665999999999998;1.4352;-0.15799000000000002;0.58673;0.32069000000000003;0.35305;0.1554;0.020912;-0.031869;-0.76602;-0.28662;0.18967;0.16295;-0.10894;-0.14898;-0.44033;-0.67335;0.75143;-0.092482;0.18591;-0.42105;-0.35232;-0.28827;-0.29888000000000003;-0.25576;-0.26431;-0.28326;-0.16374;-0.11229;-0.40504;0.84262;-0.25534;-0.55678;-0.4899;-0.78459;0.11637;0.75457;4
1.3865;0.37121;-0.61188;1.5318;1.6447;-0.058381;-1.4424;-0.69017;-0.6248199999999999;-0.5053300000000001;-0.18117;-0.36227;-0.35743;0.0058339;-0.17206;-1.4572;0.15959;0.58673;0.21014;1.3148;-0.42865;2.2246;2.5118;1.6864;1.8987;0.56524;1.3563;0.031505;0.35096;-0.14384;0.084502;0.0058339;0.2659;-0.22559;0.38006;0.16218;1.2029;1.0988;1.1939;-0.26431;1.1971;-0.16374;0.44478;1.7281;0.53491;-0.5324;1.7857;1.5427;1.9586;-0.4648600000000001;-1.8304;6
0.59368;0.27357;-0.30734;0.56495;0.61705;0.36517;-0.69248;-0.28157;-0.38748;-0.64141;-0.39746;-0.33588;-0.39026;0.5029;-0.23115;2.2661;-0.15957000000000002;0.58673;0.42985;-0.28811;0.64441;0.75548;-0.29097;0.0033689;-0.36269;0.18967;0.19426;-0.11465999999999997;0.050656;-0.24267;-0.48389;0.5029;-0.092482;-0.22559;3.1839;2.6060000000000003;-0.32321;-0.47406;-0.29276;-0.26431;-0.34371;-0.16374;-0.11229;-0.57834;-1.2724;-0.5454100000000001;-0.55678;-0.4899;-0.10848;-0.09352;0.13782;6
-1.0769;-0.17279;-0.95027;-1.0315;-1.2087;0.46483;0.8950899999999999;5.0302;10.071;-0.7775;-0.83985;2.3767;11.185;0.75143;1.0311;2.3644;-0.15988;-1.988;-2.6834;-0.28811;-0.98402;0.020912;0.058063;-0.4775;-0.45687;-0.8338;-1.6016;-0.11823;-0.36737;-0.44033;-0.67335;0.75143;-0.092482;-0.22559;-0.42105;-0.35232;-0.39523;-0.5786;-0.34709;-0.26431;-0.39037;-0.16374;-0.11229;-0.57834;-0.81281;-0.5454100000000001;-0.55678;-0.4899;-0.59444;1.1017;0.26194;1
-0.6354;-1.02;2.7381;-1.0652;-0.7376;1.2783;0.15743;-0.14537;0.59083;-0.5053300000000001;-1.0303;-0.32269000000000003;0.0559;0.75143;2.2301;-0.61519;-0.15821;-0.35732;-1.222;-0.28811;-0.30228;-1.081;-0.33904;-0.4775;-0.52015;-0.16242;-0.6924600000000001;-0.11823;-0.26701;-0.44033;-0.67335;0.75143;-0.092482;3.0664;-0.42105;-0.35232;-0.30097;-0.22165;-0.26732;0.5972;-0.29599000000000003;-0.16374;-0.11229;-0.57834;-0.37143;3.4576;-0.55678;-0.4899;-0.34734;0.8559700000000001;0.088216;3
