GLCM_pan;Mean_Green;Mean_Red;Mean_NIR;SD_pan;class
124.0708915;200.7288136;119.3559322;389.3898305;17.66383074;w
142.702381;221.1818182;93.0;538.3636364;11.57797853;n
120.588453;283.4;140.4117647;776.7882352999999;17.90665531;n
111.5625;206.1578947;89.21052632;542.3684211;44.06284859;n
138.3670886;206.8;85.8;372.6;20.05561019;n
165.84375;221.0;108.0;622.0;19.39555361;n
126.9895833;214.4;98.56666667;563.1;31.16942947;n
115.4145861;248.3854167;119.71875;695.1666667000002;16.55538041;n
118.703125;211.25;96.08333333;328.7916667;17.05867122;n
120.5;195.125;84.1875;558.75;39.47145923;n
136.4479339;201.4605263;90.01315789;497.75;25.85494844;n
137.95370369999998;238.5;148.28571430000005;391.9285714;12.43616353;n
129.4875;450.8;423.4;843.8;88.99303344;n
131.534375;200.5;92.65;407.95;26.75158874;n
115.7236364;202.1487603;91.92561983;475.3801653;28.35412775;n
132.27640449999998;212.1696429;95.08035714;620.8571429;30.85217051;n
135.4444444;215.877551;94.73469388;479.0;31.30418002;n
122.8715278;240.6111111;110.1111111;704.6111111;20.23259807;n
135.941452;221.2592593;102.1851852;619.4814815000002;23.30798152;n
147.4594595;230.7142857;108.4285714;504.4285714;6.966391623;n
133.57386359999998;211.1704545;96.78409091;559.6022727000002;39.01410928;n
133.5191919;240.6451613;112.8387097;537.9677419;27.5614723;n
154.9375;207.3333333;87.66666667;647.0;11.08176681;n
125.7291667;196.3333333;87.44444444;473.33333330000005;62.3965811;n
119.7309665;214.83125;100.85;535.84375;29.33020787;n
150.859375;220.0;103.0;622.0;25.35713657;n
139.7345919;200.6902655;90.5840708;450.8849558;24.66335006;n
120.812009;224.5892857;107.1517857;578.2321429;42.18898429;n
117.15952140000002;239.0634921;115.2222222;620.3492062999999;26.63627331;n
132.3698454;213.877551;113.5918367;585.3877551;22.95028399;n
125.0682788;229.4180791;105.7231638;698.7853107000002;36.43265536;n
137.6983759;265.22222220000003;116.0740741;814.1481481000002;23.39251753;n
123.3658192;267.1333333;163.8;466.2;17.06521985;n
137.9155844;225.1025641;102.6410256;595.8717949;27.69425444;n
118.28125;221.7142857;101.7142857;701.4285714;25.64514514;n
113.1388013;196.6;84.1;383.55;19.72124489;n
136.0;207.2045455;91.65909091;476.8636364;28.07254291;n
151.375;297.9090909;210.8181818;353.7272727;31.16763526;n
132.19582250000002;246.875;110.875;804.875;20.5723655;n
133.9021583;191.2727273;89.43181818;149.31818180000005;9.307532718;n
134.0104439;331.9791667;272.0208333;487.58333330000005;46.14796835;n
132.044711;167.3965517;67.24137931;213.3448276;8.854031642999999;n
135.8438178;214.2413793;102.1034483;638.1034482999999;24.82638886;n
128.1771654;206.5;94.4375;456.875;23.2244273;n
135.725;238.9166667;107.5833333;741.2708332999998;20.84107148;n
138.1826923;243.1282051;111.6666667;790.7692308;26.40960915;n
141.24267780000002;188.0666667;83.33333333;382.8;18.09186435;n
130.65625;262.0;118.0;793.0;32.49903845;n
112.0659722;201.9444444;91.22222222;501.7222222;17.53488586;n
145.46875;219.2;105.8;695.8;15.18025033;n
138.5235849;211.55;94.3;409.675;30.17432684;n
141.1875;226.3333333;107.0;568.0;28.8713622;n
134.2371795;182.2;74.9;291.7;23.61244375;n
116.2220339;226.0;105.2567568;763.7972973;19.83859267;n
106.837963;193.6666667;83.2962963;512.3703704;34.45913665;n
110.4882813;230.0625;103.875;543.8125;26.56470579;n
136.85531909999997;197.8;91.83333333;475.3666667;12.86424848;n
122.5668605;206.372093;89.86046512;494.9767442;26.23863941;n
133.2128655;176.1481481;71.40740741;237.6666667;10.48926553;n
108.0865385;231.1538462;107.38461540000002;666.9230769;23.95598158;n
126.5950311;265.5686275;160.0784314;511.1176471;37.90330481;n
120.1445993;205.5833333;89.94444444;522.5277778;23.36167261;n
134.5963597;255.0769231;131.4102564;659.6410256;22.80607437;n
128.9338555;363.2275862;252.5034483;338.9931034;33.83693568;n
130.5231116;218.0892857;125.359375;214.5267857;26.44633663;n
132.8046875;245.25;115.125;690.125;25.33247669;n
115.7430493;195.15;85.45;401.6;26.55965465;n
135.1188854;184.4466019;81.3592233;266.3883495;10.91920991;n
137.21875;230.4;110.4;814.7;15.525785;n
133.8775758;217.26923080000003;101.5;733.6538462;21.40038157;n
131.9005236;237.2083333;105.0972222;589.1111111;45.08907508;n
108.3945313;254.625;117.6875;895.0;27.95979256;n
125.7355584;207.1020408;90.14285714;605.7142857000001;24.33726308;n
117.96875;226.0;100.0;517.0;16.18641406;n
111.9447732;202.125;84.09375;384.71875;26.0265602;n
133.2242424;197.25;88.84615385;374.8173077;17.65740705;n
132.2232143;214.0;97.85714286;570.2857142999999;23.26686354;n
128.7284031;198.1875;85.41666667;329.7916667;23.2583407;n
136.61978019999998;196.7719298;88.07017544;481.2631579;21.05197367;n
126.890625;312.5;187.0;181.6666667;17.60898603;n
139.6270125;191.5571429;82.32857143;329.35714289999993;17.25303286;n
122.1910615;206.4107143;95.125;507.3035714;23.19443519;n
118.5835821;195.3095238;88.28571429;334.0;24.00846648;n
114.6402091;242.9811321;116.8339623;710.709434;30.23764755;n
114.7695313;202.0625;88.6875;492.75;18.68561863;n
134.7428571;222.2727273;102.3636364;664.4772727000002;43.26386941;n
146.0454545;261.0;115.0;789.0;25.77813796;n
130.5852018;202.2857143;87.14285714;336.7142857;18.58279185;n
132.38655459999998;203.7333333;95.8;531.8666667;53.596849;n
137.05957450000002;211.1333333;98.4;525.8;20.50300791;n
139.2668024;210.8387097;93.67741935;548.5806452;33.91496375;n
135.97493730000002;199.08;90.6;458.48;37.97367509;n
134.6672794;225.4705882;100.2941176;654.4705882000002;29.77215961;n
142.5446429;213.9285714;98.57142857;628.1428571;35.22261565;n
97.81944444;244.1111111;118.3333333;882.3333332999997;14.30962725;n
142.3070175;206.65517240000003;102.1724138;524.8965517;23.63893079;n
116.6517857;248.4285714;109.5714286;799.7142857000001;29.23235557;n
115.8483034;220.4920635;102.9206349;546.5238095;20.516682;n
117.9669291;197.65;82.925;308.025;18.612831600000003;n
106.3333333;229.2727273;109.1818182;610.2727272999998;22.00751187;n
131.1582278;171.24113480000003;69.14184397;211.54609930000004;7.802817412;n
123.6730769;193.1538462;88.53846154;554.4615385;21.40286991;n
119.188946;212.2244898;102.4693878;566.5306122000002;22.85860054;n
116.8624454;220.4482759;100.3793103;621.1724138;16.01812291;n
125.3499197;232.5641026;108.24358970000002;724.7179487000002;31.60216882;n
112.2230143;255.3870968;122.0967742;681.7258065000002;16.73199562;n
129.3436033;229.1658986;102.1336406;660.797235;10.3161826;n
120.52127659999998;228.060241;110.3493976;482.63855419999993;22.22844222;n
119.3470959;231.0333333;112.4444444;461.2777778;22.53825281;n
135.3033708;206.1428571;87.14285714;402.14285710000007;24.64099372;n
168.76041669999995;228.5;104.6666667;769.8333332999998;9.441339359;n
127.4336134;185.4513274;80.78761062;256.5221239;15.96349799;n
120.3090909;253.516129;121.67741940000002;692.0645161;34.11543116;n
136.32382890000002;228.0322581;104.8064516;757.3870968;28.20930393;n
114.8439898;213.8979592;96.34693878;553.244898;28.90598586;n
118.2678571;229.6666667;105.1428571;690.7142857000001;20.77391527;n
130.7117747;169.526738;69.40106952;187.684492;8.875740842;n
119.0455531;205.4827586;92.86206897;527.5862069;30.38570914;n
119.4282946;215.4615385;98.56923077;508.0615385;19.52237981;n
134.5498576;226.2045455;99.70454545;676.7727272999998;50.39592725;n
124.7068063;218.0;102.5;783.0;9.42956344;n
118.0619565;228.7283237;111.5953757;451.5953757;29.67180792;n
105.5104167;225.5;97.5;669.8333332999998;17.66096606;n
90.7125;201.2;96.4;512.0;13.09350984;n
108.4826389;369.0;258.1666667;472.6666667;33.27202696;n
133.2803347;225.4666667;102.0;725.2;15.78804048;n
121.3523928;216.1485149;97.7029703;685.2376237999998;36.99218993;n
128.4212963;226.0;103.6666667;694.7407407000002;48.72044495;n
112.9086538;394.5384615;231.1538462;389.0;19.23476881;n
120.5731132;219.962963;98.40740741;634.5555555999998;21.6002464;n
151.2362205;252.8125;115.5;884.6875;16.00976265;n
122.4669205;250.969697;150.2575758;466.2272727;30.57712685;n
141.345098;180.875;81.5;348.0625;18.21357667;n
129.424;180.75;86.0;218.5;12.03624085;n
127.08030759999998;242.08843540000004;112.4013605;608.6258502999998;37.40474443;n
141.197;273.7777778;169.33333330000005;448.7777778;20.61966469;n
117.2347505;390.6323529;326.0147059;714.75;45.07050177;n
127.7615708;200.6518519;87.38518519;506.5851852;27.7393057;n
117.05379750000002;189.95;102.7;328.6;27.35191949;w
115.1619283;224.4313725;121.3137255;421.7058824;17.5611854;n
122.885;209.16;91.68;532.68;34.47141424;n
121.5401687;267.2394366;162.0915493;339.584507;27.97525616;n
90.625;287.6666667;154.66666669999995;485.0;80.43838221;n
142.4962406;224.68;99.92;661.4;31.10269442;n
87.58730159;186.25;84.0;360.0;14.84082208;n
132.3443038;226.4848485;99.83838384;692.4343434;30.19106588;n
122.4881075;222.4590164;99.60655738;650.4262295;27.468787100000004;n
110.6421053;209.3333333;96.0;571.7777778;22.1153681;n
126.804;273.75;170.25;369.5;21.4005695;n
128.4166084;204.7511111;90.68;555.8555556;35.92876278;n
145.1126126;204.7142857;85.71428571;495.0714286000001;22.28582875;n
122.8066667;207.9736842;90.0;421.42105260000005;17.3656497;n
132.1232558;214.8518519;95.07407407;679.4074074;26.75745861;n
117.5590476;210.8787879;95.16666667;607.5151515;22.23148625;n
140.99431819999995;231.0606061;127.3636364;420.3636364;30.19225206;n
123.1150485;242.778626;123.1679389;452.44274810000013;12.30703396;n
126.35;417.4;301.4;473.4;13.10572394;n
136.05761719999998;198.6923077;84.47692308;249.6307692;8.595361347;n
126.3706177;212.5789474;127.94736840000002;546.3157894999998;18.98118328;w
123.04965159999998;222.1527778;100.4027778;617.9166667000002;29.38977826;n
119.296875;229.1666667;108.0833333;660.25;34.22312409;n
139.325;252.6;113.4;812.0;23.76047138;n
99.56793478;196.2608696;85.08695652;336.2173913000001;20.07048073;n
134.23799440000002;275.5955056;183.4831461;465.6292135;27.282028000000004;n
130.3057185;248.8604651;123.9186047;589.7906977000001;24.4750317;n
109.2261905;321.4375;232.90625;449.8125;10.57409681;n
135.1914063;228.125;104.625;542.0;25.32962384;n
138.3340564;166.9310345;67.10344828;317.5172414;14.91473985;n
137.5985577;231.4230769;111.6923077;586.7307692;37.2001026;n
138.26470590000002;204.6470588;96.17647059;503.4117647;23.21197639;n
134.859375;446.0;284.5;573.5;11.41271221;n
126.3737769;221.125;104.625;507.875;22.58661713;n
124.5421995;214.1836735;101.122449;575.7755102000001;20.19812322;n
132.73890790000002;188.3513514;101.5405405;456.3513514;16.81141913;w
121.31221200000002;234.412844;118.3669725;477.266055;38.07802116;n
136.7897898;210.3333333;92.80952381;596.7142857000001;25.71992883;n
130.7132472;238.2405063;109.4177215;690.7088607999998;8.728708616;n
129.3652038;709.45;540.0;597.65;31.79574461;n
125.2264666;237.1847826;131.1086957;463.0869565;16.79455463;n
138.9967105;234.2631579;109.94736840000002;710.4736842;41.1854128;n
94.6015625;282.125;167.375;496.75;9.399966755;n
133.7028571;381.4545455;258.4025974;563.8051948;61.9580868;n
123.965035;278.22222220000003;186.5555556;300.55555560000005;23.61372535;n
125.0632008;211.2903226;98.64516129;453.4032258;13.29898129;n
163.8375;229.8;104.6;625.2;17.41263909;n
120.5789797;472.3431373;474.2352941;800.5;42.49571523;n
113.8517007;216.0217391;93.26086957;554.826087;33.90325946;n
108.7379518;235.2857143;121.2857143;434.04761900000005;17.63821351;n
