0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
156.0;154.0;9;0.0;0.0;0.2777778;0.32773070000000004;0.77777773;0.544331;1.7407408;1.0;3.5555556000000004;0.6666667;-2.2222223;5.4444447;-3.2222223;3.5555556000000004;0.8388889;-1.9882019;5
75.0;103.0;9;0.11111111;0.0;1.3888893;1.5296303;1.8888887;1.0962957;18.962963;20.222221;22.777779;13.888889;3.7777777;11.444445;-15.222222;22.777779;0.38838536;-1.3341274;1
227.0;132.0;9;0.0;0.0;6.666668;1.3824298000000002;1.3333334;1.0110494;38.77778;33.22222;49.22222;33.88889;-16.666666;31.333334000000004;-14.666667000000002;49.22222;0.32576838;-2.1295228;4
202.0;182.0;9;0.0;0.0;2.5555546;1.8579167;3.0;2.0548048;55.074074;49.555557;68.111115;47.555557;-16.555555;39.11111;-22.555555;68.111115;0.3016008;-1.9892213;6
211.0;206.0;9;0.0;0.0;0.94444466;1.1296302;2.166667;1.1000005;16.074074;13.555554999999998;14.555554999999998;20.11111;-7.5555553;-4.5555553;12.111111;20.11111;0.3273603;2.252368;7
140.0;247.0;9;0.0;0.0;2.5000002;3.1888885;2.6666667;3.5555550000000005;8.111111;6.0;5.888889;12.444445;-6.3333335;-6.666666499999999;13.0;12.444445;0.5634669;2.1178858;7
66.0;155.0;9;0.0;0.0;3.722222;21.796297;7.722223;71.574066;8.259259;5.888889;12.666667;6.2222222999999985;-7.111111;13.222222;-6.111111;12.666667;0.3006237;-2.1476219;5
17.0;204.0;9;0.0;0.0;2.0000007;1.2823583;2.1666667;0.7527733;57.25926;50.88889;71.22222;49.666668;-19.11111;41.88889;-22.777779;71.22222;0.3026711;-2.0373724;6
52.0;170.0;9;0.0;0.0;0.55555564;0.4554201;0.94444436;0.38968262;25.444445;20.11111;25.333334;30.888890000000004;-16.0;-0.33333334;16.333334;30.888890000000004;0.34911168;2.6040132;7
218.0;115.0;9;0.0;0.0;0.944444;0.5340271;0.38888898;0.38968194;22.962963;19.444445;29.444445;20.0;-10.555555;19.444445;-8.888889;29.444445;0.33914888;-2.1486697;5
209.0;122.0;9;0.0;0.0;0.8333326999999999;0.07777824;11.444444;90.829605;39.22222;35.77778;47.555557;34.333336;-10.333333;25.0;-14.666667000000002;47.555557;0.28241062;-1.9850266;4
207.0;58.0;9;0.0;0.0;0.8333308;0.45946908;1.0000013;0.4216377000000001;122.0;110.11111499999998;138.77778999999998;117.11111499999998;-35.666668;50.333332;-14.666667000000002;138.77778999999998;0.20650265;-2.3492694;2
71.0;197.0;9;0.0;0.0;2.7222233;1.8549237;4.555556;2.1464868;55.44444300000001;49.11111;69.55556;47.666668;-19.0;42.333332;-23.333334;69.55556;0.31473875;-2.0243213;6
10.0;137.0;9;0.0;0.0;0.5555555;0.07407411;0.2777778;0.018518511;0.9259259;0.11111111;2.6666667;0.0;-2.4444444;5.2222222999999985;-2.7777777;2.6666667;1.0;-2.0561552;5
225.0;58.0;9;0.0;0.0;0.3333335;0.42163706;0.4444445;0.34426522;8.333333;5.5555553;14.111111;5.3333335;-8.333333;17.333334;-9.0;14.111111;0.62222224;-2.0685637;5
121.0;113.0;9;0.0;0.0;1.722222;1.5296303;2.944444;1.5296295;20.25926;20.0;25.444445;15.333332999999998;-0.7777778000000001;15.555554999999998;-14.777778;25.444445;0.39658895;-1.5856091;1
133.0;67.0;9;0.0;0.0;1.388889;1.3962967;2.1111114;1.2296311000000002;27.148148;25.11111;35.88889;20.444445;-6.111111;26.222221;-20.11111;35.88889;0.42930815;-1.7683556;1
173.0;113.0;9;0.0;0.0;0.5;0.3;1.3333334;1.0666667;133.11111;124.66666399999998;145.66666999999995;129.0;-25.333334;37.666668;-12.333333;145.66666999999995;0.14413407;-2.3095512;2
45.0;67.0;9;0.0;0.0;0.6666673000000001;0.2981413;1.055554;0.64692926;64.74074;57.11111;80.44444;56.66666800000001;-22.88889;47.11111;-24.222221;80.44444;0.29814535;-2.0766623;4
45.0;149.0;9;0.0;0.0;2.5;3.322223;0.6666663;0.2666663;16.814816;13.444445000000002;23.777779;13.222222;-10.111111;20.88889;-10.777778;23.777779;0.45334122;-2.0692513;4
76.0;138.0;9;0.0;0.22222222;3.2222226000000003;3.8796716;5.5;2.4289908;16.518518;9.888889;24.777779;14.888889;-19.88889;24.777779;-4.888889;24.777779;0.60921985;-2.4395385;3
93.0;190.0;9;0.0;0.0;5.5000014;1.8226972;2.6111114;3.234651;53.59259399999999;47.333332;66.88889;46.555557;-18.777779;39.88889;-21.11111;66.88889;0.3036015;-2.052546;6
44.0;20.0;9;0.0;0.0;0.6111107;0.06296326;1.4444427;0.56296283;113.85185;102.666664;132.33334;106.55556;-33.555557;55.44444300000001;-21.88889;132.33334;0.22413920000000004;-2.2318263;2
122.0;11.0;9;0.0;0.0;1.0;0.31111577;2.8888905;5.0518519999999985;143.44444;136.88889;150.88889;142.55556;-19.666666;22.333334;-2.6666667;150.88889;0.09277301;-2.5216477000000004;2
233.0;124.0;9;0.11111111;0.0;2.1111114;1.5006171;2.0555553;0.49065465;40.925926;35.77778;51.444443;35.555557;-15.444445000000002;31.555555;-16.11111;51.444443;0.31709695;-2.0769668;4
243.0;120.0;9;0.0;0.0;4.4444447;4.359749;1.5555546999999998;1.8338387;47.851852;44.77778;56.33333199999999;42.444443;-9.222222;25.444445;-16.222220999999998;56.33333199999999;0.2453213;-1.9107349;4
138.0;188.0;9;0.0;0.0;2.0555565;1.3567389;1.1111113;0.75030893;60.33333199999999;53.55555699999999;74.888885;52.55555699999999;-20.333334;43.666668;-23.333334;74.888885;0.29951125;-2.047211;6
85.0;121.0;9;0.0;0.0;1.611111;1.0628405;0.94444495;0.71232516;17.222220999999998;8.888889;29.222221;13.555554999999998;-25.0;36.0;-11.0;29.222221;0.696178;-2.3358712;3
9.0;180.0;9;0.0;0.0;1.166667;0.7226493;1.1666673;0.9831921999999998;22.555555;17.444445;22.0;28.222221;-15.333332999999998;-1.6666666;17.0;28.222221;0.38142902;2.5416608;7
37.0;103.0;9;0.0;0.0;1.7777777;2.1256804;2.9444447;3.421609;3.851852;1.8888888;6.2222222999999985;3.4444444;-5.888889;7.111111;-1.2222222;6.2222222999999985;0.79907405;-2.497929;3
82.0;109.0;9;0.11111111;0.0;0.722223;0.24074084;1.3333336;0.8000008000000001;17.777779000000006;19.222221;21.0;13.111111;4.3333335;9.666667;-14.0;21.0;0.37602362;-1.2765617;1
4.0;126.0;9;0.0;0.0;1.1666673;0.74444556;0.94444466;0.59629667;57.814816;52.333332;70.44444;50.666668;-16.444445;37.88889;-21.444445;70.44444;0.28073832;-2.0060287;4
35.0;132.0;9;0.0;0.0;0.49999985;0.07777789;0.22222216;0.16296294;5.3703704000000005;7.111111;6.111111;2.8888888;5.2222222999999985;2.2222223;-7.4444447;7.111111;0.59325397;-0.8083832;1
242.0;57.0;9;0.0;0.11111111;2.444444;2.3538773;9.277778;2.7601657000000004;15.37037;11.333333;20.88889;13.888889;-12.111111;16.555555;-4.4444447;20.88889;0.46630767;-2.3706133;5
179.0;63.0;9;0.0;0.0;0.99999744;0.51639783;6.2222230000000005;5.6751566;105.59259;92.666664;123.22222;100.888885;-38.77778;52.88889;-14.111111;123.22222;0.2481359;-2.3752825;2
104.0;68.0;9;0.0;0.0;1.0;0.5777804;0.8888893;0.8296292;105.77778;95.111115;124.88888500000002;97.333336;-32.0;57.33333199999999;-25.333334;124.88888500000002;0.23914346;-2.1699994;2
231.0;233.0;9;0.0;0.0;1.4444442;0.74074095;1.1666664;0.34444440000000004;12.592592;8.888889;11.888889;17.0;-11.111111;-2.1111112000000003;13.222222;17.0;0.47822163;2.4915802000000005;7
242.0;148.0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5
24.0;83.0;9;0.0;0.0;2.7777774;4.918518;3.6111107;2.3740723;18.74074;19.11111;23.222221;13.888889;1.1111112;13.444445000000002;-14.555554999999998;23.333334;0.39992693;-1.4568193;1
96.0;94.0;9;0.0;0.0;0.7222225999999999;0.28518537;0.44444466;0.42963016;20.222221;16.0;28.777779;15.888889;-12.666667;25.666666;-13.0;28.777779;0.45154575;-2.084893;5
112.0;30.0;9;0.0;0.0;0.55555725;0.27216440000000003;1.2222227;0.7200825;113.25926;100.77778;130.11111;108.88888500000002;-37.444443;50.555557;-13.111111;130.11111;0.22538376;-2.3853076;2
24.0;188.0;9;0.0;0.0;1.7222233;1.2185186;6.6111119999999985;38.551857;30.62963;27.333334000000004;38.0;26.555555;-9.888889;22.11111;-12.222222;38.0;0.29079577;-2.0382204;6
86.0;155.0;9;0.0;0.0;4.277778;10.551853;5.3888893;60.240738;8.740741;6.666666499999999;12.888889;6.666666499999999;-6.2222222999999985;12.444445;-6.2222222999999985;12.888889;0.3923854000000001;-2.079296;5
116.0;35.0;9;0.0;0.0;0.8333333;0.7817351;0.88888806;0.5443334;125.18519;113.77778;141.33334;120.44444;-34.22222;48.444443;-14.222222;141.33334;0.19485293;-2.3466358;2
199.0;100.0;9;0.0;0.0;2.3888886;1.4407413999999998;2.4444444;6.02963;6.0740743;2.7777777;11.555555;3.8888888;-9.888889;16.444445;-6.5555553;11.555555;0.7738155;-2.2262468;3
62.0;140.0;9;0.0;0.0;2.4444447;1.0074071;1.388889;0.68518525;23.0;17.88889;32.22222;18.88889;-15.333332999999998;27.666666;-12.333333;32.22222;0.4443531;-2.1672623;4
216.0;15.0;9;0.0;0.0;0.88889056;0.34074262;1.2222252;0.51851857;106.51852;90.888885;131.11111;97.55556;-46.88889;73.77778;-26.888890000000004;131.11111;0.30673698;-2.2664518;2
222.0;189.0;9;0.0;0.0;0.833333;1.0055403;1.0000006;1.1925697;17.296297;14.555554999999998;14.111111;23.222221;-8.222222;-9.555555;17.777779000000006;23.222221;0.41042024;2.0604427;7
204.0;156.0;9;0.0;0.0;0.5000003;0.27888626;1.9999996;0.55777323;23.703703;17.333334;25.444445;28.333334000000004;-19.11111;5.2222222999999985;13.888889;28.333334000000004;0.38903406;2.8649306;7
225.0;91.0;9;0.0;0.0;0.6666667;0.35555570000000003;0.6666667;0.31111112;3.6666667;1.1111112;8.0;1.8888888;-7.666666499999999;13.0;-5.3333335;8.0;0.86781305;-2.2177355;3
254.0;57.0;9;0.0;0.0;0.9444402;0.7740701;1.3888906;1.0407445;135.77777;129.44444;146.66666999999995;131.22223;-19.0;32.666668;-13.666667000000002;146.66666999999995;0.11873322;-2.1874216;2
118.0;126.0;9;0.0;0.0;0.6666667;0.39999974;1.8333336;2.1222224;20.555555;16.11111;28.666666;16.88889;-13.333332999999998;24.333334;-11.0;28.666666;0.437078;-2.1588047;4
129.0;188.0;9;0.0;0.0;3.6666667;2.0110817;4.6111107;2.4075518;61.074074;53.77778000000001;76.0;53.44444300000001;-21.88889;44.77778;-22.88889;76.0;0.30013013;-2.0790954;6
115.0;81.0;9;0.0;0.0;0.72222394;0.64693224;0.72222394;0.38968277;105.92593;91.888885;124.88888500000002;101.0;-42.11111;56.88889;-14.777778;124.88888500000002;0.26421982;-2.3822613;2
206.0;57.0;9;0.0;0.0;1.0555573;0.19629708;0.8888893;0.34074333;122.33333600000002;111.33333600000002;139.0;116.66666399999998;-33.0;50.0;-17.0;139.0;0.19892381;-2.2971735;2
220.0;111.0;9;0.0;0.0;2.555555;1.6555178;2.2777774;1.5974522;29.592592;25.444445;38.22222;25.11111;-12.444445;25.88889;-13.444445000000002;38.22222;0.34932512;-2.064723;4
69.0;68.0;9;0.0;0.0;0.83333206;0.8628117000000001;0.7777774000000001;0.5837293;56.29629499999999;49.22222;71.0;48.666668;-21.222221;44.11111;-22.88889;71.0;0.31602636;-2.0695407;4
33.0;108.0;9;0.0;0.0;2.944444;4.5962973;6.833332;16.83333;40.0;36.0;48.22222;35.77778;-12.0;24.666666;-12.666667;48.22222;0.26675764;-2.080474;4
99.0;149.0;9;0.0;0.0;3.6666667;4.577775;2.111111;1.5851847;21.37037;16.666667999999998;30.0;17.444445;-14.111111;25.88889;-11.777778;30.0;0.4451721;-2.1417873;4
194.0;118.0;9;0.0;0.0;0.4444445;0.11851848;0.4444445;0.16296297;6.259258999999999;7.5555553;7.666666499999999;3.5555556000000004;3.8888888;4.2222222999999985;-8.111111;7.7777777000000015;0.5438712;-1.0761976999999998;1
203.0;83.0;9;0.0;0.0;0.3888893;0.13608320000000002;0.22222233;0.40368673;17.074074;12.888889;24.88889;13.444445000000002;-12.555555;23.444445;-10.888889;24.88889;0.48185185;-2.1437612;5
47.0;127.0;9;0.0;0.0;1.166667;0.9603239;1.0555559;0.49065298;17.592592;9.0;30.11111;13.666667000000002;-25.777779;37.555557;-11.777778;30.11111;0.70147634;-2.326275;3
56.0;196.0;9;0.0;0.0;2.38889;1.4207458;4.444445;4.3902254;50.074074;44.333332;62.22221999999999;43.666668;-17.222220999999998;36.444443;-19.222221;62.22221999999999;0.2979628;-2.0547533;6
182.0;152.0;9;0.0;0.0;0.77777785;0.98130673;0.8333333;1.0903618;0.7777778000000001;0.33333334;1.6666666;0.33333334;-1.3333334;2.6666667;-1.3333334;1.6666666;0.70555556;-2.0943952;5
107.0;21.0;9;0.0;0.0;0.66666156;0.51639783;1.1666666;0.4082483;126.77778;115.77778;141.88889;122.66666399999998;-33.0;45.333332;-12.333333;141.88889;0.18402189;-2.3703718;2
25.0;18.0;9;0.0;0.0;0.6666654000000001;0.08888919;0.55555344;0.3851843;114.14815;102.44444;132.33334;107.66666399999998;-35.11111;54.55555699999999;-19.444445;132.33334;0.22572522;-2.2784517;2
81.0;145.0;9;0.0;0.11111111;4.5555553;4.5346413;7.5;6.1128287000000014;13.444445000000002;9.888889;20.11111;10.333334;-10.666667;20.0;-9.333333;20.11111;0.53272784;-2.0623195;3
202.0;21.0;9;0.0;0.0;0.33333334;0.36514834;5.222221;2.613357;40.74074;37.11111;49.333332;35.77778;-10.888889;25.777779;-14.888889;49.333332;0.2745188;-1.9908056;4
37.0;196.0;9;0.0;0.0;1.2777777;0.9981464;1.3333334;0.81649673;13.37037;11.555555;10.444445;18.11111;-5.4444447;-8.777778;14.222222;18.11111;0.4302430999999999;1.9567721;7
54.0;126.0;9;0.0;0.0;0.6666666;0.31111127;0.49999997;0.16666673;1.4074074;0.0;3.6666667;0.5555555999999999;-4.2222222999999985;6.7777777000000015;-2.5555556;3.6666667;1.0;-2.229939;3
245.0;18.0;9;0.0;0.0;1.0;1.0222216999999998;1.1666692;0.21111068;137.88889;131.44444;147.88889;134.33334;-19.333334;30.0;-10.666667;147.88889;0.11121766;-2.27511;2
49.0;240.0;9;0.0;0.11111111;3.0555553;1.638654;2.0555556;1.7437718999999998;20.444445;15.222222;18.777779;27.333334000000004;-15.666667000000002;-5.0;20.666666;27.333334000000004;0.44580838;2.4207911;7
86.0;197.0;9;0.11111111;0.11111111;1.611112;1.4516907;1.2777786;1.1038647;63.22221999999999;56.22221999999999;77.77778;55.66666800000001;-21.0;43.666668;-22.666666;77.77778;0.28533262;-2.06802;6
160.0;41.0;9;0.0;0.0;0.8333333;0.8096638;0.22222225;0.17213258;0.7037036999999999;0.5555555999999999;1.2222222;0.33333334;-0.44444445;1.5555556;-1.1111112;1.2222222;0.537037;-1.8451205;5
237.0;191.0;9;0.0;0.0;1.0;0.31111106;1.5;1.0111109;7.333333500000001;5.3333335;5.4444447;11.222222;-6.0;-5.6666665;11.666667;11.222222;0.5358196999999999;2.1224225;7
103.0;216.0;9;0.0;0.0;0.88888884;0.6518517;2.1666663;1.1444442;14.555554999999998;10.888889;13.666667000000002;19.11111;-11.0;-2.6666667;13.666667000000002;19.11111;0.43169576;2.4475467;7
77.0;199.0;9;0.0;0.0;2.666668;1.8618976000000005;4.666666;3.025815;57.0;50.555557;71.0;49.444443;-19.333334;42.0;-22.666666;71.0;0.30349702;-2.0408664;6
163.0;166.0;9;0.0;0.0;1.7777776;1.0962971;2.444445;1.0518519;16.962963000000002;12.333333;16.333334;22.222221;-13.888889;-1.8888888;15.777778;22.222221;0.4462137;2.5158255;7
102.0;158.0;9;0.22222222;0.0;2.2777774;2.1230664;1.8333334;1.0488073999999998;39.333332;35.555557;47.444443;35.0;-11.333333;24.333334;-13.0;47.444443;0.26415184;-2.049172;4
114.0;193.0;9;0.0;0.0;3.166666;2.4653153;4.5;2.5011096;57.814816;51.11111;72.55556;49.77778;-20.11111;44.22222;-24.11111;72.55556;0.3140923;-2.033804;6
108.0;59.0;9;0.0;0.0;0.50000125;0.16666718;1.0555559;0.2851855;126.14815;116.55556;140.44444;121.44444;-28.777779;42.88889;-14.111111;140.44444;0.17009100000000002;-2.308637;2
136.0;193.0;9;0.0;0.0;2.3888886;1.4516919;2.555556;1.408967;60.70370500000001;54.44444300000001;74.888885;52.77778000000001;-18.777779;42.555557;-23.777779;74.888885;0.29530448;-2.0182114;6
10.0;196.0;9;0.0;0.0;1.2222217;1.0470414;0.9999997;0.8432735;15.333332999999998;14.111111;11.444445;20.444445;-3.6666667;-11.666667;15.333332999999998;20.444445;0.4405804;1.7891669999999995;7
99.0;156.0;9;0.0;0.0;2.0555556;2.6407394;2.5;5.188889499999998;21.0;16.777779000000002;29.222221;17.0;-12.666667;24.666666;-12.0;29.222221;0.4313206;-2.1093647;4
225.0;222.0;9;0.11111111;0.0;1.5;0.4777781;1.7777778000000002;1.7185186;14.0;10.777778;13.666667000000002;17.555555;-9.666667;-1.0;10.666667;17.555555;0.38572726;2.5573087;7
194.0;183.0;9;0.0;0.0;0.77777797;0.5837306;2.944444;1.625037;54.74074;49.22222;67.77778;47.22222;-16.555555;39.11111;-22.555555;67.77778;0.30312124;-1.9917008000000005;6
219.0;126.0;9;0.0;0.0;0.3888893;0.06296301;14.055554;44.374123;36.185184;33.555557;43.0;32.0;-7.888889;20.444445;-12.555555;43.0;0.25840873;-1.9421787;4
26.0;82.0;9;0.0;0.0;1.5555553;0.4740743;2.111111;4.3851857;5.5925927;1.7777778000000002;10.222222;4.7777777000000015;-11.444445;13.888889;-2.4444444;10.222222;0.843607;-2.4519827000000003;3
171.0;187.0;9;0.0;0.11111111;2.9444454;1.7309813000000005;2.6666672;2.4312778;48.37037;43.333332;60.11111;41.666668;-15.111111;35.22222;-20.11111;60.11111;0.3067255;-1.9985466;6
206.0;61.0;9;0.0;0.0;0.5555555;0.40368673;0.4999999;0.45946813;7.0740743;4.666667;12.222222;4.3333335;-7.2222222999999985;15.444445000000002;-8.222222;12.222222;0.64589113;-2.0487173;5
248.0;103.0;9;0.0;0.0;0.9444434000000002;0.57413447;1.1111113;0.9349196;35.62963;30.777779;45.22222;30.888890000000004;-14.555554999999998;28.777779;-14.222222;45.22222;0.32391465;-2.1026068;4
202.0;208.0;9;0.0;0.0;1.7222223;1.3962964;1.8333334;3.0555542;19.25926;15.555554999999998;17.666667999999994;24.555555;-11.111111;-4.7777777000000015;15.888889;24.555555;0.36886615;2.3967707000000003;7
93.0;127.0;9;0.0;0.0;1.1111112;0.83444345;1.0;0.7888106;3.8148148;1.3333334;6.7777777000000015;3.3333333;-7.4444447;8.888889;-1.4444444;6.7777777000000015;0.8272487;-2.4745617;3
184.0;145.0;9;0.0;0.0;0.72222227;0.6116159000000001;0.22222222;0.2721655;0.5555555999999999;0.33333334;1.2222222;0.11111111;-0.6666667;2.0;-1.3333334;1.2222222;0.5277778000000001;-1.9209436;5
159.0;116.0;9;0.11111111;0.0;0.4444437;0.34426528;2.0555553;1.1038655000000002;29.814816;25.666666;37.11111;26.666666;-12.444445;21.88889;-9.444445;37.11111;0.31028613;-2.1775072;5
18.0;204.0;9;0.0;0.0;2.5555553;1.2049277;2.7777774;1.1482678999999998;57.88889;51.444443;72.0;50.22222;-19.333334;42.333332;-23.0;72.0;0.30252522;-2.0385435000000003;6
2.0;198.0;9;0.11111111;0.0;0.8888889999999999;0.6206326999999999;1.9444448;1.3567389;12.185185;9.666667;10.555555;16.333334;-7.5555553;-4.888889;12.444445;16.333334;0.4157716;2.2212758;7
186.0;188.0;9;0.0;0.0;1.8333321;1.2605107;1.9444433;1.2546208;49.962963;45.11111;61.44444300000001;43.333332;-14.555554999999998;34.444443;-19.88889;61.44444300000001;0.29477406;-1.9934397;6
222.0;54.0;9;0.0;0.0;1.1666718;0.16666654;1.0;0.84444314;134.33333000000002;127.55556;145.55556;129.88889;-20.333334;33.666668;-13.333332999999998;145.55556;0.12431249;-2.231555;2
171.0;89.0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5
21.0;90.0;9;0.0;0.0;0.66666794;0.044444147;0.7777786;0.56296283;113.48148;105.88888500000002;128.55556;106.0;-22.777779;45.22222;-22.444445;128.55556;0.17969723;-2.0978148;2
166.0;135.0;9;0.0;0.0;0.44444442;0.2721655;0.22222221;0.4036867;1.4074074;0.7777778000000001;3.3333333;0.11111111;-1.8888888;5.7777777000000015;-3.8888888;3.3333333;0.9722222;-1.8807242;5
125.0;46.0;9;0.11111111;0.0;0.61110944;0.61161584;2.166668;0.7817352;124.55556;112.77778;141.0;119.88888500000002;-35.333332;49.333332;-14.0;141.0;0.20012376;-2.357688;2
81.0;122.0;9;0.0;0.11111111;7.388889;64.95186;4.8333335;42.255566;6.6296296;3.3333333;11.333333;5.2222222999999985;-9.888889;14.111111;-4.2222222999999985;11.333333;0.8093314;-2.3490174;3
78.0;201.0;9;0.0;0.0;2.8333333;2.6562307;4.9999995;4.071583;56.44444300000001;51.444443;68.66667;49.22222;-15.0;36.666668;-21.666666;68.66667;0.28042978;-1.9694558;6
176.0;132.0;9;0.0;0.0;0.5;0.12222223;0.9444444;0.3296295;5.740741000000001;7.4444447;6.2222222999999985;3.5555556000000004;5.111111;1.4444444;-6.5555553;7.5555553;0.5299824000000001;-0.72601837;1
43.0;152.0;9;0.0;0.0;1.9444445;1.7074082;1.2222222;0.8296299000000001;1.5185186000000002;1.0;2.8888888;0.6666667;-1.5555556;4.111111;-2.5555556;2.8888888;0.64867723;-1.9332389;5
