GLCM_pan;Mean_Green;Mean_Red;Mean_NIR;SD_pan;class
125.5187777;226.6522727;107.7386364;547.6136364;33.77019567;n
140.5909091;203.75;90.71052632;455.0657895;19.95373805;n
112.9937304;203.525;94.0;410.5;22.57707632;n
135.0477387;237.68;105.48;693.96;32.506344;n
132.0211268;221.4444444;103.0;764.0;24.11751067;n
116.6349614;955.7142857;737.4489796;774.1428571;20.89853714;n
139.4602649;255.1052632;135.7368421;517.1578946999998;9.660439934;n
124.9886364;235.0;123.3928571;407.9642857;14.49806461;n
137.9251969;236.6875;106.5;754.75;34.56492984;n
150.7436709;216.55;98.8;522.3;22.03270297;n
141.35416669999995;230.6666667;111.6666667;852.3333332999997;18.1146043;n
95.54973822;220.7916667;99.29166667;619.375;14.38942513;n
132.7126615;248.7459016;140.66393440000002;476.67213110000006;29.98350348;n
87.3125;199.5;88.0;546.0;7.968688725;n
149.5965909;242.0909091;147.63636359999995;438.1818182;12.75710789;n
84.0625;168.0;75.75;282.75;8.757139944;n
117.2115385;244.9565217;154.826087;389.8695652;28.67027864;n
120.5954969;217.5679012;104.4320988;480.1234568;33.60008945;n
137.8303571;222.0;105.0;709.0;35.29641249;n
118.5273349;273.8909091;166.36363640000005;398.43636360000005;31.39918407;n
134.0693604;222.4758621;117.1034483;428.7689655;31.05032239;n
107.5769231;213.3076923;90.76923077;514.1538462;45.34822531;n
121.1535064;237.88596490000003;112.6403509;783.7719298;23.40658762;n
117.226601;181.5882353;79.23529412;364.745098;24.43478716;n
128.8198362;188.6376812;83.50724638;387.3043478;23.7962188;n
137.1660517;217.1176471;97.32352941;456.7058824;24.36835261;n
123.0342342;209.6571429;92.54285714;702.0285713999998;23.16764105;n
130.6539862;193.2371795;88.78205128;234.2179487;16.37784635;n
115.1452206;191.9117647;79.11764706;301.1764706;19.90437781;n
126.3121819;221.7752525;101.9090909;621.9368687000001;32.62053965;n
155.2430556;186.6666667;77.33333333;292.0;11.06323017;n
133.2854839;278.3333333;127.0;790.3333332999998;16.44539507;n
122.2552083;190.1666667;86.58333333;456.0;24.82760001;n
125.4906284;255.3157895;118.7017544;814.7192982;21.5536437;n
130.5566038;203.8510638;120.0425532;436.8723404;14.72312753;w
129.5603933;198.0888889;81.84444444;367.55555560000005;37.56512699;n
139.8955696;191.7;78.4;456.3;12.66678728;n
140.12083330000002;200.8666667;87.7;539.6666667000002;31.1573783;n
125.4352403;206.3941606;93.05839416;512.270073;33.46606037;n
108.5733696;219.0;98.7826087;596.2608696000002;16.13787476;n
137.1074074;221.4117647;96.70588235;519.4705882000002;30.34872292;n
110.2874396;180.4230769;91.69230769;306.7307692;16.13405381;w
113.8481308;249.0;116.1851852;672.962963;25.47722833;n
113.1;248.6;110.2;669.6;19.66316353;n
116.0628019;187.6153846;80.69230769;407.1153846;27.19154607;n
132.98658999999998;234.969697;140.530303;345.8939394;10.63835991;n
120.9621212;225.7931034;99.98275862;731.0517241;23.09945925;n
127.7510176;227.5698925;104.0215054;791.4086022000001;33.5591484;n
119.7929688;226.0625;105.375;616.75;17.09166464;n
134.2026549;198.7746479;88.30985915;395.3098592;29.16884066;n
127.5914862;222.02380950000003;101.1547619;621.8095238;37.39131643;n
119.6355506;200.6517857;118.8214286;312.51785710000007;21.87177819;w
120.27557759999998;381.5263158;275.6578947;462.8421053;24.7783666;n
118.9055482;237.2736842;110.37894740000002;815.7578947000002;34.249263899999995;n
127.2625;211.4;87.8;487.3;28.30565315;n
112.8560209;197.2083333;87.29166667;367.7083333;27.88191245;n
116.9416058;253.5384615;117.3076923;857.4615385;14.37396768;n
150.4622093;188.6744186;83.20930233;417.48837210000005;23.35571566;n
140.572093;216.8148148;92.59259259;556.1481481000002;17.94122396;n
104.5945946;196.2857143;83.07142857;385.0;25.26674026;n
93.5546875;207.25;90.75;670.0;15.61599741;n
127.7176259;190.62857140000003;85.37142857;375.4285714;30.93157689;n
121.6112601;199.7446809;121.0638298;338.1276596;15.01910659;w
138.57564580000002;188.3088235;78.92647059;292.86764710000006;16.81463154;n
124.675;202.0;88.0;591.0;40.62708456;n
115.8378192;207.3736264;92.91208791;460.3296703;23.80346105;n
131.1542857;186.030303;76.80303029999997;323.5151515;18.76266637;n
111.3664921;239.5;125.0;427.9166667;13.65243161;n
105.7486911;234.0;104.75;638.75;20.34084561;n
123.3299195;201.2790698;89.81395349;374.0465116;26.16784447;n
129.6552995;186.9428571;76.68571429;287.2;13.273735;n
146.7659574;210.0;92.66666667;550.3333332999998;34.37739891;n
122.5745297;287.6206897;212.0114943;353.3333333;25.88170902;n
125.101833;181.2258065;76.64516129;321.7419355;21.77856587;n
136.005988;218.9047619;96.52380952;582.3333332999998;21.49524021;n
121.0135397;256.7692308;115.2307692;708.9692307999999;22.78598136;n
108.15;190.4;93.2;477.6;21.09597118;n
130.59322029999998;200.1351351;96.16216216;307.0;24.56564973;n
133.4357367;268.1;148.75;463.5;22.54168361;n
118.6954887;223.74;101.5;617.16;33.03007115;n
125.53565220000002;193.2876712;112.32876709999998;339.82191780000005;15.30558189;w
100.8828125;199.875;88.20833333;466.58333330000005;21.88888448;n
124.7850799;204.2676056;91.25352113;523.9295775;35.92514645;n
134.49442380000002;203.8235294;92.02941176;564.6176471;19.22829968;n
119.3715953;246.0206186;120.2371134;708.9587629;24.50821861;n
106.4074074;204.0588235;91.41176471;571.8823529;24.02665763;n
140.9044586;195.3;85.7;498.0;12.92468568;n
117.1875;197.6923077;87.46153846;510.5384615;21.85563175;n
105.40625;340.8333333;228.2777778;253.6111111;11.50469577;n
116.5981675;259.6458333;137.02083330000002;563.8125;20.57540333;n
97.64285714;193.1428571;82.42857143;373.7142857;19.92024916;n
105.8596215;224.5;101.325;682.375;20.11825974;n
135.8412138;197.9775281;86.51685393;474.741573;25.86990751;n
121.4179466;232.4487179;112.4102564;496.7307692;19.69018752;n
124.275;264.8;130.8;773.8;11.87602627;n
114.50625;219.6;96.7;910.8;20.97832214;n
126.6529492;262.0869565;119.2608696;819.7173912999998;12.40649336;n
129.9504505;213.7857143;94.21428571;628.6428571;42.94989962;n
135.7944535;231.4805195;128.7792208;367.6623377;22.96749483;n
121.8291457;214.04;92.68;516.56;32.0153963;n
144.9545455;211.3636364;92.27272727;369.5454545;17.72657341;n
102.6135266;242.2307692;123.0;634.3076923;14.8040455;n
129.6479821;228.8928571;108.4642857;534.9821429;19.48256023;n
148.9125;181.0;78.2;451.4;18.65502613;n
120.10872820000002;253.5555556;131.3174603;612.4126984000002;31.6812792;n
133.5453461;234.8113208;133.4716981;548.7169811000001;22.5446829;n
145.5352113;202.0;90.0;325.0;18.80766852;n
112.1527778;258.5555556;145.33333330000005;578.5555555999998;31.54445227;n
127.2515723;209.15;92.975;496.425;18.74939999;n
95.53125;197.1;87.7;565.1;18.05574701;n
126.7958057;204.4561404;110.4912281;370.2982456;16.44017855;w
133.6428571;214.3333333;95.42857143;355.9047619;24.90098305;n
109.286036;235.4285714;102.75;719.1071429;20.29765745;n
129.3601369;207.2619048;123.9455782;464.7244898;26.64040968;w
140.75;213.6842105;95.21052632;756.3684211;10.72755016;n
121.3892308;203.2926829;91.7398374;416.7560976;16.53205604;n
138.7241379;215.7272727;99.72727273;473.2727273;20.34902073;n
112.6911942;225.9615385;102.4230769;666.6730769;34.04654402;n
129.9409722;244.1481481;121.8888889;561.3888889;20.90757143;n
117.9140244;205.2621359;91.32038835;433.7669903;28.01479821;n
127.155898;207.0943396;104.6320755;339.509434;23.44036463;n
117.8710692;198.7;82.0;433.8;18.35286081;n
132.63921570000002;222.78125;94.59375;671.96875;30.1016507;n
115.1496933;214.5686275;91.50980392;522.3529411999998;23.07793992;n
92.3625;199.0;104.0;252.0;18.25814887;n
115.4696746;265.8953488;119.1976744;877.7441859999999;13.49302245;n
104.109375;306.8333333;203.5;400.5833333;10.41999947;n
113.4602026;418.0681818;334.5;437.6136364;12.21924373;n
133.8958333;232.0;98.0;678.0;19.01461426;n
116.245283;201.275;87.1;407.275;17.42491033;n
124.4656992;330.9894737;201.4736842;346.07368419999995;40.38227855;n
122.7331787;231.4161074;111.7516779;615.1644295;31.45153003;n
140.8178808;204.8947368;93.10526316;560.0526316;16.60374086;n
130.0031032;216.9506173;103.3580247;414.7037037;14.14838515;n
114.1861472;241.8965517;128.3793103;477.5862069;15.74824226;n
128.7336207;214.7671233;107.4383562;233.8082192;26.40283653;n
165.90625;270.0;123.5;779.0;17.378147199999994;n
130.17132320000002;178.3738602;76.18237082;189.5136778;10.48726484;n
132.4376757;218.0298507;105.6268657;439.0;16.4323139;n
126.527972;178.77777780000002;85.11111111;359.7777778;11.08051343;w
123.4265021;217.025641;99.85470085;623.6239316000001;24.02529288;n
136.3602362;220.6979167;94.41666667;518.2916667;36.83437027;n
132.1238592;465.34375;295.3333333;499.25;38.76296686;n
137.1493506;186.4137931;80.10344828;392.6206897;17.10796659;n
136.4228972;188.4814815;87.0;527.037037;9.891316112;n
91.075;199.0;93.0;465.0;20.441135;n
143.4444444;220.5555556;102.1111111;616.5555555999998;30.87934505;n
122.2114073;244.4901961;153.6176471;351.8431373;16.11036105;n
136.1607774;243.75;133.2222222;255.8333333;7.671646933;n
128.2217529;255.6115702;117.4077135;762.0;7.970711512999999;n
117.8881579;177.1578947;74.94736842;340.3684211000001;35.70764639999999;n
130.1641577;190.6022727;82.90909091;347.2840909;15.5682938;n
110.4752604;211.5416667;91.33333333;485.83333330000005;23.06000626;n
150.53571430000005;223.1428571;101.2857143;655.4285714;27.77680724;n
123.5256299;234.7808219;109.3972603;767.3972603;16.73933367;n
134.0091211;213.6710526;104.4078947;360.25;29.48705054;n
115.0062893;259.0;109.0;797.8;22.05419461;n
123.4173554;170.6451613;75.48387097;221.8064516;7.750532861;w
139.84375;256.8333333;132.375;328.5416667;15.80348063;n
144.6483051;221.4666667;98.2;552.8666667;13.63752992;n
145.2375;226.0;101.0;593.0;31.74523586;n
137.2830189;239.0;117.0;709.1;37.15763717;n
127.046875;779.0;601.0;789.0;23.41340428;n
117.5590278;225.2222222;123.0;541.3888889;28.12472222;w
130.3864307;185.8139535;96.39534884;277.27906980000006;22.65257147;w
133.62101909999998;217.5254237;103.7966102;602.3220339;26.2510475;n
114.9902344;213.78125;91.40625;587.6875;31.78344695;n
104.9310345;239.0909091;116.1818182;731.6363636;17.5607564;n
120.770235;492.58333330000005;329.1666667;435.625;48.34661725;n
101.0933333;239.5789474;117.8421053;584.5263158;13.49853793;n
125.64858490000002;201.3018868;103.1132075;590.1886792;23.6300097;w
116.1785714;233.9090909;112.0454545;626.5227272999998;30.96201185;n
75.125;323.0;230.6666667;400.6666667;39.22867432;n
118.9168502;204.3070175;89.20175439;509.0087719;25.23995035;n
119.2956465;224.6804124;105.2783505;468.7319588;18.62636409;n
124.0102041;215.5945946;117.027027;477.2972973;24.57462807;w
131.55464070000002;215.4055666;101.1988072;483.9224652;39.67716528;n
113.5214844;227.09375;100.09375;640.71875;28.77388614;n
127.2947368;268.0;178.33333330000005;367.9166667;17.11460552;n
114.0383562;232.21739130000003;108.6304348;704.326087;14.00035444;n
106.00857140000002;201.0;85.81818182;579.0;18.87743198;n
124.7262884;212.6965517;99.50344828;507.862069;26.12470232;n
129.5352423;218.5789474;94.78947368;473.8245614;29.20647461;n
131.8386243;227.64210530000003;104.5052632;655.7473683999998;23.55369889;n
126.0631164;221.25;103.875;803.375;31.00955939;n
136.44354840000003;170.95833330000005;80.125;176.79166669999995;8.100818717000001;n
113.3680556;191.5;81.0;449.83333330000005;16.81012335;n
132.1025;329.36;239.64;437.6;21.22262943;n
112.92102450000002;255.4745763;144.440678;506.1016949;21.55352496;n
128.36158799999998;211.5254237;96.76271186;508.5254237;23.21014251;n
126.184013;265.33799530000005;181.2610723;317.18648019999995;19.61199696;n
127.1869748;233.5333333;102.0;737.6;17.98273864;n
131.78356159999998;221.173913;105.2608696;584.5652173999998;59.06070057;n
137.10416669999998;249.1111111;110.4444444;788.1111111;35.04846732;n
115.8492679;237.4931507;113.9726027;570.8767123;21.00296202;n
117.4703704;227.0588235;111.8235294;467.7647059;22.6423983;n
126.6640316;229.5625;112.65625;652.75;20.14902971;n
133.4654882;212.0933333;97.57333333;415.0666667;28.96751897;n
123.0516055;254.3454545;149.6727273;384.7272727;56.17959984;n
105.5988024;218.2857143;97.52380952;611.1904762;28.12653624;n
115.7314356;235.3333333;107.9215686;728.3333332999998;27.26555018;n
130.6008065;192.5238095;84.66666667;346.2063492000001;18.74454653;n
142.925;180.0;77.3;424.7;17.15837988;n
154.90506330000005;263.5;125.1;701.1;14.46685868;n
130.23157890000002;321.1666667;213.7916667;741.8333332999998;17.31564602;n
122.6377953;209.1875;92.70833333;471.33333330000005;23.29050198;n
143.20625;207.2;87.4;413.4;15.28692252;n
113.82857140000002;269.4545455;123.0909091;782.4545455;11.94866776;n
138.4821429;208.4130435;88.45652174;460.826087;17.49096445;n
122.4875;231.6;107.8;569.4;11.97664394;n
122.2409639;236.2307692;109.4615385;674.3846154;16.58383757;n
119.0609982;287.6764706;140.14705880000002;872.9411765000001;16.50469158;n
108.462963;219.9411765;98.58823529;745.8235294;31.76851829;n
112.77916670000002;207.2;90.36666667;560.0666667;34.24942822;n
121.26092549999998;225.5306122;108.20408159999998;641.1020407999998;26.19042495;n
120.5962358;242.9069111;116.1636107;635.7150917;28.08773835;n
118.5111111;225.21052630000003;100.6315789;702.7543860000002;26.41645075;n
118.3515864;209.9805068;90.57309942;568.5204677999999;32.58566642;n
134.1038961;196.1724138;84.06896552;337.0172414;31.45067671;n
93.94791667;184.1666667;81.0;462.0;25.32730191;n
112.3100304;224.7619048;113.4761905;471.4761905;20.85007491;n
125.7401915;220.4384236;114.46305420000002;415.8374384;33.05827025;n
132.8762102;200.1868132;88.82417582;476.032967;28.95310159;n
98.69485294;254.6470588;113.3529412;843.3529412;23.958297100000006;n
127.93341399999998;227.0384615;104.5384615;554.2307692;30.33498259;n
117.973916;233.4408602;106.0107527;695.1451613;20.77560159;n
159.890625;236.5;106.5;741.0;29.03769102;n
104.1197917;213.1666667;102.3333333;693.8333332999998;27.15119703;n
174.32638889999996;263.8888889;154.88888889999996;316.55555560000005;8.061492065;n
86.61702128;197.0;78.33333333;324.0;9.533566431;n
144.5901361;201.7837838;93.54054054;502.7027027;26.43146519;n
117.7257053;404.3;282.8;451.75;34.15698135;n
137.80419780000003;187.9543379;81.16894977;301.2511416000001;20.95872007;n
135.2842566;234.6511628;149.8372093;587.0;22.06688785;w
124.3458746;223.0842105;100.0105263;665.1052632;25.58370326;n
104.7126437;224.4545455;112.6363636;495.4545455;16.65944747;n
126.4444444;209.3333333;92.33333333;596.7777778;16.7582668;n
114.0326087;253.5576923;118.63461540000002;689.0961538;19.43966352;n
143.384375;202.3;84.0;458.1;12.42577965;n
122.6736111;183.3333333;80.66666667;390.7777778;20.08377516;n
135.1260504;209.3333333;94.53333333;536.4666666999998;38.74360162;n
150.04166669999995;210.0;92.0;565.6666667000002;27.87422146;n
106.5555556;201.2222222;83.55555556;467.6666667;33.4269057;n
120.3305955;224.9508197;101.9836066;553.0655738;28.61072354;n
114.2564576;227.4117647;102.5882353;755.0882353;22.30375781;n
140.20270269999997;192.1428571;86.42857143;459.85714289999993;13.7226537;n
122.1967033;251.0136519;113.4709898;749.5802047999998;7.996848497999999;n
140.6183575;210.1923077;94.53846154;600.5;25.45766732;n
116.0142045;214.0909091;93.18181818;666.4545455;28.68984904;n
129.2979167;229.6666667;102.4;593.4;29.67707683;n
107.1458333;243.0;111.1666667;683.75;18.84070652;n
132.6562935;204.9777778;90.4962963;521.2666667;34.91597596;n
114.4609375;190.0;82.0;149.25;9.164938284;n
138.4699647;196.4444444;86.22222222;387.55555560000005;15.504678699999998;n
129.0670742;251.9445161;116.59354840000002;706.0503226;8.781240055;n
132.0470325;173.08771930000003;72.15789474;230.3684211;10.49943937;n
117.5302419;237.12903230000003;107.6129032;786.0967742;58.59355762;n
129.24375;189.75;80.3;268.1;25.52307779;n
115.7886905;256.8571429;125.2380952;785.4285714;9.762020905;n
119.8088889;216.3521127;121.2112676;485.3380282;22.47102655;w
156.4375;237.8571429;112.7142857;828.1428571;19.55734634;n
117.0018149;252.9428571;147.71428569999995;421.0857143;12.68732294;n
136.9550914;198.65;86.93333333;421.94166669999987;29.00773843;n
109.92788459999998;246.76923080000003;113.4230769;792.1153846;28.26703288;n
140.6830601;197.5652174;91.17391304;475.3043478;17.23297494;n
131.0349301;197.8253968;88.93650794;332.5873016000001;24.43548589;n
156.2911392;215.5;97.9;619.6;12.83588719;n
136.3884298;187.0;83.52173913;372.0434783;13.33585357;n
146.5700483;199.3461538;86.5;438.4615385;18.8229056;n
127.4818721;280.1578947;165.37894740000004;741.2526316000002;40.35743349;n
104.34375;251.25;136.0;423.25;24.48979379;n
134.11978929999998;217.419708;98.60218978;546.4160584;30.87202893;n
89.29090909;192.0;86.57142857;385.4285714;16.96936014;n
129.2823779;302.6440678;214.5084746;632.9322034;62.2350956;n
134.4935345;223.5517241;101.5862069;529.3103447999998;23.53387014;n
128.2424795;199.3478261;92.43478261;264.6956522;15.65354261;n
96.11347518;233.4444444;103.0;684.5555555999998;9.867017011;n
128.0239044;243.0;112.25;827.5;14.85713213;n
126.3130045;201.7142857;90.47142857;596.5714286;26.08573384;n
106.359375;198.8333333;89.16666667;609.3333332999998;16.68498993;n
124.5508982;244.5714286;115.0952381;656.1904762;39.11347524;n
129.45;221.0882353;100.1470588;403.4117647;22.20798588;n
155.06818180000005;203.5714286;86.85714286;477.85714289999993;6.7264327810000015;n
129.871345;219.1818182;97.09090909;594.8181818;9.412493895;n
144.56666669999996;256.0;120.94117649999998;634.8823529;31.96332241;n
126.9966102;216.8108108;99.54054054;692.4324324;27.66184198;n
129.9530744;192.8974359;82.01282051;313.5897436;17.50563448;n
139.7401575;217.625;103.5;640.0;33.56127791;n
121.014881;263.7619048;146.4285714;237.0952381;34.20188164;n
117.839196;240.28;103.24;774.12;21.02021884;n
130.2608696;239.5652174;116.9565217;531.6956522;19.74717323;n
123.44668590000002;846.8742857000002;653.8457142999998;714.4685714;30.95878814;n
125.027451;215.1875;107.8;310.1125;26.58701516;n
117.8177419;235.3589744;111.2820513;873.2564103;21.86306075;n
126.2280285;231.4339623;118.9433962;392.5283019;17.20750579;n
126.6366412;262.3253012;152.1054217;423.5722892;25.08287089;n
130.78017830000002;261.0869565;115.7445652;750.6684783;12.76808921;n
146.7896175;238.0;108.3913043;680.6956522;29.44078675;n
128.25833329999998;215.2666667;92.6;395.3333333;34.00980251;n
134.3012821;250.0;134.1;284.2;19.51275224;n
131.55643419999998;199.68;90.08;346.4914286;27.63303908;n
112.3272059;224.1764706;102.4705882;426.2352941;24.48995275;n
146.4464286;213.9285714;97.21428571;653.0714286;29.04043627;n
109.21940929999998;213.4;95.2;562.2;12.80867761;n
105.6448864;242.8181818;112.1818182;762.0;35.86199443;n
132.142797;228.0733333;112.96666670000002;425.22;15.20806219;n
117.6423611;221.7777778;107.3888889;653.3333332999998;32.95619989;n
119.5065217;224.2413793;131.5862069;592.2413793;27.41082179;w
132.07638889999998;219.8888889;102.5555556;444.6666667;15.06283137;n
122.945993;330.8888889;215.9166667;472.3055556;25.85147213;n
131.7921282;211.52365930000005;97.44794953;508.1892744;38.75266686;n
126.1952473;270.4795918;125.9387755;744.3265306;13.66283473;n
113.4125;243.0666667;110.3333333;808.2666667000002;19.07412442;n
132.2571528;192.7252747;92.63186813;155.9450549;13.24091466;n
123.5237543;243.0185185;128.6666667;396.0;21.40670254;n
137.5780347;221.8181818;104.0909091;711.4545455;18.40140131;n
125.9461062;403.8309859;201.2897384;355.8712273999999;8.645779962;n
106.6822034;236.9333333;121.2;491.6;21.31499212;n
140.0260304;189.8965517;89.24137931;561.3103447999998;23.8375896;w
126.3020833;226.0;97.0;545.0;37.62534607;n
121.9414063;207.0625;96.8125;637.75;18.75322889;n
116.172093;219.2962963;98.59259259;461.25925930000005;24.33003529;n
137.2919708;229.0232558;106.6976744;568.6511628;17.51281691;n
117.0073529;210.9705882;90.02941176;538.5;31.77075106;n
130.4954722;231.9793814;129.65979380000002;251.01030930000005;41.60714394;n
113.40763359999998;223.4634146;97.43902439;716.1707317;24.92014611;n
133.574977;227.2205882;115.4264706;450.6176471;37.73260902;n
128.04936709999998;192.3758389;83.63758389;315.2885906;23.8357233;n
129.9060298;215.4375;98.4125;570.875;33.5347744;n
120.3121019;189.2;82.2;418.1;34.49768108;n
107.1704545;246.0;114.5454545;727.4545455;15.97053071;n
139.2265625;439.4166667;279.5833333;426.58333330000005;80.49581597;n
140.6753927;227.8333333;103.4166667;524.4166667;24.75028058;n
127.4572368;187.1052632;75.42105263;384.2105263;18.59705395;n
128.9405188;242.212766;113.964539;653.5886525000002;18.652698;n
137.066358;186.3170732;85.95121951;357.6829268;10.83629743;n
129.605449;308.6935484;201.5806452;371.8225806;29.86732717;n
130.0529661;380.6;289.2666667;441.43333330000013;15.1887751;n
128.7553435;213.7804878;96.40853659;577.7378049;45.68290079;n
152.65277780000002;231.2222222;111.0;778.8888889;22.19832048;n
141.665272;201.3333333;90.13333333;518.85;25.86430402;n
135.7426471;226.7647059;104.7058824;754.6764706;20.04434962;n
126.7890625;236.5;102.5;672.5;32.33709171;n
134.47321430000002;195.7857143;85.35714286;526.2857143;26.2663943;n
100.3229167;185.6666667;77.0;527.0;19.9951383;n
128.8448582;212.9295775;96.21126761;614.943662;31.11665759;n
112.6589404;199.4210526;90.42105263;433.6315789;34.69878298;n
134.326087;203.5652174;88.60869565;491.173913;23.47230198;n
130.72093020000003;211.7777778;115.5555556;499.5925926;28.37713873;w
126.0952381;240.0;111.4761905;738.6666667000002;23.87894641;n
138.74345549999998;194.8055556;84.04166667;470.625;27.8894941;n
137.00784309999997;199.9182692;86.86538462;526.0721154;29.09236591;n
135.8820513;215.0816327;108.5918367;553.4285714;29.08030788;n
125.41733870000002;205.3870968;94.0;508.9354839;28.92017792;n
137.6814972;203.8876404;92.37078652;372.5955056;23.5270811;n
140.95931140000005;223.05;103.35;643.95;27.9197063;n
126.7063037;194.5227273;95.11363636;337.1136364;10.86056918;n
146.2617188;206.34375;109.375;536.03125;15.97348878;w
103.8303571;273.8571429;158.1428571;474.4285714;11.74560274;n
114.43069309999998;248.3333333;121.6470588;529.4705882000002;16.21285273;n
125.62652959999998;240.8682171;117.0852713;511.0077519;19.8476379;n
132.9563636;193.2115385;84.85576923;331.8557692;15.41538989;n
142.2235772;195.0967742;86.19354839;413.5806452;22.53077442;n
132.8819444;253.9444444;119.3333333;807.5;23.2336495;n
126.2280285;231.4339623;118.9433962;392.5283019;17.20750579;n
123.0802005;231.0;117.8;299.96;26.15969419;n
113.9524854;239.7674419;112.9767442;568.6395349;15.59427184;n
139.0828729;195.173913;80.34782609;455.6956522;14.50219982;n
118.5299003;252.7631579;121.7894737;626.0;18.5201283;n
135.215;210.3015873;91.46031746;490.3968254;30.36206309;n
135.6125;173.4;87.8;269.6;15.50999678;w
101.0346821;190.0909091;80.81818182;319.3636364;23.77303146;n
119.9308036;218.8928571;96.35714286;756.7857142999999;34.11093378;n
138.7069182;201.72;105.68;426.8;19.24681792;w
132.41986229999998;185.859375;79.796875;355.46875;20.7054303;n
122.172394;251.4545455;119.1090909;663.6727272999998;23.47160232;n
116.0782313;234.027027;111.5675676;652.2432432;21.66384391;n
118.7100313;258.925;148.575;645.65;23.73030763;n
156.08928569999995;250.0;112.7142857;728.8571429;23.64533867;n
120.6338346;216.5865672;101.1641791;583.7776119;36.54154741;n
156.64583330000005;250.0;116.0;717.0;19.77933827;n
114.5849923;229.3414634;104.0487805;683.3658537;27.29049229;n
132.11666670000002;450.6;306.8;374.0;82.21878672;n
131.5021552;236.1034483;113.9655172;599.3103447999998;27.37435897;n
117.6945876;197.9387755;88.02040816;604.8571429;17.20920107;n
108.9472789;226.0810811;105.3783784;704.1621622;27.49904042;n
138.205314;228.8076923;112.5384615;559.2307692;14.7261491;n
138.80681819999998;202.0;86.54545455;447.0;27.21588774;n
131.4057971;212.2891986;96.77700348;505.00696860000005;30.53665335;n
139.6708333;205.4;93.6;459.6;15.48533356;n
132.2489985;188.0634146;78.39512195;367.4243902;20.62188761;n
122.7794136;245.8104449;113.7427466;741.7098646000002;30.8921869;n
130.1090573;239.6176471;112.0882353;818.0588235;14.19915198;n
122.6180344;255.016129;115.516129;809.6774194;19.29399037;n
116.3685377;217.0823529;124.63529409999998;480.2470588000001;22.01677247;w
110.053125;272.4;126.3;981.6;9.262154177000001;n
125.7804348;234.1724138;115.2068966;451.1034483;27.72490992;n
131.83;244.4;146.48;471.8;19.88551231;n
125.1625;209.9;92.6;592.4;20.36565737;n
125.1496063;233.5;120.5;852.0;29.865257300000003;n
171.859375;233.0;113.0;785.0;12.85252893;n
111.390625;203.0;90.25;403.5;24.94799278;n
126.4013776;231.15;105.53;704.05;31.89623802;n
121.732762;216.1490683;99.72670807;569.8509317;45.82816376;n
143.0229555;212.2045455;124.4545455;487.7954545;24.12145362;w
126.9681904;263.5518395;151.80936450000004;426.0401338;27.34759193;n
113.7252358;218.1509434;97.98113208;586.1698113;31.81318959;n
